stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_1/leftstar.PNG,left,,,,,1,2,27,0,,,,,,,,,186.60357680000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.52063069999986,186.60357680000016,187.03491719999965,187.03498750000017,187.5340530000003,187.96621200000027,187.81906079999953,187.8190910000003,189.1370923000004,189.1370923000004,189.6693707000004,left,1,0.523320700000113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,3,28,17,,,,,,,,,189.73145810000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.67057320000004,189.73145810000005,190.18462230000023,190.1846448999995,190.68402539999988,191.10431040000003,190.96867060000022,190.96869979999974,192.28616059999968,192.28616059999968,192.75316029999976,left,1,0.4560484000003271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,4,29,19,,,,,,,,,192.80848249999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.7543144000001,192.80848249999963,193.26850509999986,193.2685338000001,193.76747139999952,194.17467620000025,194.0519046999998,194.05194459999984,195.36929859999964,195.36929859999964,195.95302830000037,space,1,0.5672465999996348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,5,30,3,,,,,,,,,196.00925329999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.95404429999962,196.00925329999973,196.46805649999988,196.4680870000002,196.9673389999998,197.38212169999952,197.25134629999957,197.25136680000014,198.56962490000024,198.56962490000024,198.97192879999966,space,1,0.39469219999955385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,6,31,22,,,,,,,,,199.0266762000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.97296910000023,199.0266762000001,199.48525160000008,199.48528179999994,199.98420739999983,200.3995643999997,200.26853589999973,200.2685717000004,201.5859387999999,201.5859387999999,201.9704568999996,left,1,0.3667304000000513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_1/blank.PNG,space,,,,,1,7,32,8,,,,,,,,,202.03243949999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.97148279999965,202.03243949999978,202.48524240000006,202.4852651000001,202.98386200000004,203.3944545000004,203.2687589999996,203.2687844000002,204.5854717000002,204.5854717000002,206.0528349999995,space,1,1.4513617000002341,None,205.38586450000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,8,33,4,,,,,,,,,206.1106136999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.05398549999973,206.1106136999997,206.5692766000002,206.56929899999977,207.06747499999983,207.59395919999952,207.35192619999998,207.3519538999999,208.66954150000038,208.66954150000038,209.0544874999996,right,1,0.3812276999997266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/rightstar.PNG,left,,,,,1,9,34,5,,,,,,,,,209.11294389999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0556121999998,209.11294389999966,209.56827350000003,209.56830319999972,210.06739039999957,210.47102670000004,210.3515529999995,210.3515914999998,211.6693554000003,211.6693554000003,212.1880345999998,right,0,0.5150907000006555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/rightstar.PNG,right,,,,,1,10,35,13,,,,,,,,,212.26028270000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.18906479999987,212.26028270000006,212.70154249999996,212.70156570000017,213.20070080000005,213.6283037000003,213.48518439999953,213.48521410000012,214.80286129999968,214.80286129999968,215.23527809999996,right,1,0.4219597999999678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,11,36,24,,,,,,,,,215.29448429999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.2357039999997,215.29448429999957,215.75136790000033,215.75139039999976,216.25074630000017,216.67336549999982,216.5352524,216.5352770999998,217.85276590000012,217.85276590000012,217.98625300000003,space,1,0.126499099999819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,12,37,23,,,,,,,,,218.0424753999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.98736029999964,218.0424753999996,218.50130979999994,218.50135919999957,219.000951,219.44882979999966,219.2856701999999,219.28569530000004,220.60317909999958,220.60317909999958,221.38586920000034,space,1,0.7784585999997944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,13,38,14,,,,,,,,,221.44346919999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.38690740000038,221.44346919999953,221.90108549999968,221.90110240000013,222.40057479999996,222.82134599999972,222.68525070000032,222.68527730000005,224.00256739999986,224.00256739999986,224.53883479999968,space,1,0.5315384999994421,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/blank.PNG,space,,,,,1,14,39,9,,,,,,,,,224.59694219999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.5399470000002,224.59694219999983,225.0513678999996,225.05138929999976,225.5508749999999,225.93158239999957,225.83525499999996,225.83528750000005,227.1521789999997,227.1521789999997,229.03614279999965,space,1,1.871502999999393,None,227.95035579999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,15,40,18,,,,,,,,,229.09581359999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.03716910000003,229.09581359999993,229.55236779999996,229.5524088000002,230.05080309999994,230.58563159999994,230.33556489999955,230.33559220000006,231.65265670000008,231.65265670000008,232.56935259999955,space,1,0.9116641000000527,None,232.46705050000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,16,41,6,,,,,,,,,232.6240839000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5704440999998,232.6240839000002,233.08497999999963,233.0850115000003,233.58420169999954,234.00107190000017,233.86877129999993,233.86880440000004,235.18642089999958,235.18642089999958,235.65292020000015,space,1,0.4603757000004407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_1/blank.PNG,space,,,,,1,17,42,10,,,,,,,,,235.7185940999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.65400620000037,235.7185940999998,236.16801870000018,236.16804760000014,236.66724650000015,237.04263809999975,236.9513079999997,236.95132899999953,238.26841669999976,238.26841669999976,239.61899509999967,space,1,1.3466057000005094,None,239.0672622000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/blank.PNG,space,,,,,1,18,43,20,,,,,,,,,239.67814399999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.62007530000028,239.67814399999952,240.13473929999964,240.13476979999996,240.63400249999995,240.96143240000038,240.9183905,240.91841990000012,242.23507809999955,242.23507809999955,243.36891379999997,space,1,1.1274966999999378,None,243.03395530000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,19,44,2,,,,,,,,,243.44124310000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.37006829999973,243.44124310000007,243.88473520000025,243.88475730000027,244.38434059999963,244.93740939999952,244.66841289999957,244.66843919999974,245.98629849999998,245.98629849999998,246.8192750999997,space,1,0.8201803000001746,None,246.80071709999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,20,45,12,,,,,,,,,246.9021874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.82046230000014,246.9021874,247.3358264999997,247.33585959999982,247.8343746999999,248.24199169999974,248.11856520000038,248.11858920000032,249.43624139999974,249.43624139999974,249.96962040000017,right,1,0.5260824999995748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,21,46,1,,,,,,,,,250.02769689999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.97070030000032,250.02769689999968,250.48514460000024,250.48516759999984,250.98376029999963,251.38764209999954,251.26819780000005,251.26822449999963,252.58638450000035,252.58638450000035,253.0033225999996,left,1,0.3993356999999378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_1/blank.PNG,space,,,,,1,22,47,11,,,,,,,,,253.0562405999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0047985000001,253.0562405999999,253.51798619999954,253.5180375,254.0173990000003,254.38862770000014,254.3013159000002,254.30133730000034,255.61841809999987,255.61841809999987,256.8355908000003,space,1,1.2019720999996935,None,256.4176653000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,23,48,21,,,,,,,,,256.90178749999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.83684149999954,256.90178749999995,257.35168220000014,257.35170629999993,257.8506411999997,258.3788690000001,258.1345627999999,258.13458720000017,259.45273220000036,259.45273220000036,259.80268869999963,right,1,0.3414801000008083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,24,49,7,,,,,,,,,259.8657675000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8038628000004,259.8657675000004,260.3180500999997,260.3180851999996,260.81723839999995,261.22834409999996,261.1019258999995,261.1019546999996,262.4196326000001,262.4196326000001,262.98595190000015,space,1,0.5615960999994059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9867248999999,263.0007720000003,263.0007720000003,268.5023213000004,space,5.488127999999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.50238009999975,268.51732960000027,268.51732960000027,278.3856853999996,space,9.863215800000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,test2/leftstar.PNG,space,,,,,,,,,0,0,0,4,,,,,278.5084125000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.40963360000023,278.5084125000003,278.9012935999999,278.9013205000001,279.4007380000003,279.9463427999999,279.6849565000002,279.6849861999999,281.0130306000001,281.0130306000001,281.60321339999973,space,0.5803350000005594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,test2/rightstar.PNG,right,,,,,,,,,0,1,1,1,,,,,281.6592668000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.60445470000013,281.6592668000003,282.1177760999999,282.1178010000003,282.61736349999956,283.04842929999995,282.90211069999987,282.90214490000017,284.2195603,284.2195603,284.63747890000013,right,0.4144243999999162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,test2/leftstar.PNG,space,,,,,,,,,0,2,2,0,,,,,284.6895298999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.63858569999957,284.6895298999998,285.1510569000002,285.1510797000001,285.6505864999999,286.05625770000006,285.9347958999997,285.9348264,287.25302680000004,287.25302680000004,287.6695413999996,space,0.4067946999994092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,test2/rightstar.PNG,right,,,,,,,,,0,3,3,3,,,,,287.7273948000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.67049320000024,287.7273948000002,288.1847085999998,288.1847345999995,288.6839252,289.0903443999996,288.9685083000004,288.9685473999998,290.2863663999997,290.2863663999997,290.67024609999953,right,0.3676170999997339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,4,4,2,,,,,290.7333391000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6713249000004,290.7333391000002,291.18444910000017,291.184475,291.6843601999999,292.09520280000015,291.9686442000002,291.9686733999997,293.28547739999976,293.28547739999976,294.5855738,space,1.285692100000233,None,294.0840294999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,test2/leftstar.PNG,left,,,,,,,,,0,5,5,5,,,,,294.6370602999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.58646260000023,294.6370602999996,295.10124989999986,295.1012743000001,295.6005460999995,296.1256545999995,295.88487050000003,295.8848925000002,297.2025156999998,297.2025156999998,297.5700987,space,0.36158350000005157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5707652000001,297.5837558000003,297.5837558000003,298.5841964000001,300.8356898000002,space,3.2349601999994775,None,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8357610000003,300.8504714999999,300.8504714999999,301.8504789999997,306.1520870000004,space,5.285847600000125,None,,,,,,,,,,,,,,,,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,0,0,23,306.23941749999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.1712964999997,306.23941749999994,306.66824689999976,306.66827589999957,307.16715250000016,307.7720870000003,307.4528478000002,307.4528902000002,308.78156149999995,308.78156149999995,309.1361025999995,right,1,0.3461852000000363,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,1,1,15,309.1983742000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1449603000001,309.1983742000002,309.65201700000034,309.6520437999998,310.1505154999995,310.57612919999974,310.4347601999998,310.43478810000033,311.7529420000001,311.7529420000001,313.2859533999999,right,1,1.5241833000000042,None,312.56706740000027,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,2,2,14,313.34334820000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2870675000004,313.34334820000004,313.8017238000002,313.8017569000003,314.30073340000035,314.72414500000014,314.58588659999987,314.5859167999997,315.90279009999995,315.90279009999995,316.5036167999997,right,1,0.5880519000002096,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,3,3,17,316.56377410000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.5046745999998,316.56377410000005,317.0179973000004,317.01806320000014,317.51739819999966,317.93732850000015,317.8020329000001,317.8020639999995,319.1198666999999,319.1198666999999,326.28503999999975,space,1,7.15079009999954,None,319.9339530999996,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,4,4,3,326.34959230000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.2860542999997,326.34959230000004,326.80149489999985,326.8015513999999,327.3004068,327.87129110000024,327.5851125999998,327.5851448000003,328.9027329999999,328.9027329999999,329.2365737,left,1,0.32802300000003015,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,5,5,1,329.2899701999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.2379463999996,329.2899701999995,329.7517574000003,329.7517846999999,330.2507228000004,330.6732794999998,330.5351442000001,330.53517680000004,331.85295190000033,331.85295190000033,333.8852815,space,1,2.0295641000002433,None,332.6672987000002,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,6,6,5,333.9422889999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.88637709999966,333.9422889999996,334.40108820000023,334.40110709999954,334.90066579999984,335.3041406000002,335.1848388999997,335.18486759999996,336.50308810000024,336.50308810000024,337.0035488000003,space,1,0.49847010000030423,None,,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,7,7,24,337.0607947999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0046714,337.0607947999997,337.51768790000006,337.5177259000002,338.01740880000034,338.4420521000002,338.3020826000002,338.30211469999995,339.6184675000004,339.6184675000004,341.1867124999999,space,1,1.5521828999999343,None,340.4172451000004,015,001,2023-11-12_14h50.14.853,untitled,2023.2.2,59.83087009637876,2023-11-12 14h50.28.915435 +0800,
