stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_1/blank.PNG,space,,,,,1,2,27,9,,,,,,,,,165.23477619999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.17410840000002,165.23477619999994,165.6882300000002,165.68825509999988,166.18742770000017,166.56315140000015,166.47142650000023,166.4714558999999,167.78868610000018,167.78868610000018,167.97337479999987,space,1,0.1768672999996852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,3,28,19,,,,,,,,,168.0346023000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.97442790000014,168.0346023000002,168.48836970000002,168.48839439999983,168.9874659000002,169.49919869999985,169.2721286000001,169.2721643,170.58961050000016,170.58961050000016,171.63961169999993,space,1,1.0368222000001879,None,171.40399290000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_1/leftstar.PNG,left,,,,,1,4,29,16,,,,,,,,,171.71618500000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.64090050000004,171.71618500000022,172.15503420000005,172.1550643999999,172.6541425999999,173.06256170000006,172.9386459000002,172.93867339999997,174.25619129999995,174.25619129999995,174.874229,space,0,0.6084158999997271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_1/blank.PNG,space,,,,,1,5,30,11,,,,,,,,,174.93227230000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.87528040000007,174.93227230000002,175.38806269999986,175.3880862000001,175.8872968999999,176.26462989999982,176.17188309999983,176.17190889999983,177.48855559999993,177.48855559999993,178.18938449999996,space,1,0.691096899999593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,6,31,17,,,,,,,,,178.26867189999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.19059079999988,178.26867189999984,178.70457429999988,178.70459089999986,179.20396230000006,179.76187560000017,179.48883520000027,179.48887079999986,180.80599549999988,180.80599549999988,181.23951940000006,left,1,0.42994690000023184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,7,32,12,,,,,,,,,181.30841240000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2407919000002,181.30841240000018,181.75509479999982,181.7551183999999,182.2544665999999,182.66388730000017,182.5384508000002,182.53847180000002,183.85642700000017,183.85642700000017,184.37307090000013,right,1,0.5089656000000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,8,33,21,,,,,,,,,184.42715679999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.37399319999986,184.42715679999992,184.88835199999994,184.88839450000023,185.38769349999984,185.81981369999994,185.6717649000002,185.67178490000015,186.98952450000024,186.98952450000024,187.43957869999986,right,1,0.4337391999997635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,9,34,4,,,,,,,,,187.50165779999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.4406597000002,187.50165779999998,187.95465120000017,187.95467610000014,188.45410530000026,188.86981930000002,188.73833999999988,188.73836600000004,190.05639150000025,190.05639150000025,190.39000690000012,right,1,0.3286527999998725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,10,35,23,,,,,,,,,190.4670627999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3911796000002,190.4670627999999,190.9053530000001,190.90537840000025,191.40432229999988,191.8850894000002,191.68850410000005,191.68853249999984,193.00629179999987,193.00629179999987,193.2728172000002,space,1,0.2623705000000882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,11,36,3,,,,,,,,,193.32859129999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.27389219999986,193.32859129999997,193.7880172,193.7880414000001,194.28730330000008,194.6941366000001,194.57176879999997,194.57180240000025,195.88956710000002,195.88956710000002,196.28921739999987,space,1,0.3827734999999848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,12,37,2,,,,,,,,,196.34440589999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.29031750000013,196.34440589999986,196.80492920000006,196.8049716999999,197.3040661,197.7074050000001,197.5882203000001,197.5882474,198.90598850000015,198.90598850000015,199.30620950000002,space,1,0.39407500000015716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,13,38,24,,,,,,,,,199.36954229999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.30735529999993,199.36954229999992,199.8215568999999,199.82161450000012,200.3207854000002,200.72545390000005,200.60505060000014,200.60507629999984,201.92289010000013,201.92289010000013,202.23930550000023,space,1,0.3136782999999923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_1/blank.PNG,space,,,,,1,14,39,8,,,,,,,,,202.29790140000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.2403677000002,202.29790140000023,202.75482640000018,202.7548594,203.2540484000001,203.6782106999999,203.53816719999986,203.53819449999992,204.85527880000018,204.85527880000018,205.43971839999995,space,1,0.5758128000002216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,15,40,1,,,,,,,,,205.49873720000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.44084079999993,205.49873720000005,205.95467069999995,205.9546931,206.45404300000018,206.97936590000018,206.73839450000014,206.73842049999985,208.05693010000005,208.05693010000005,208.10683870000003,space,0,0.04056460000037987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,16,41,14,,,,,,,,,208.1635867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.1079562,208.1635867,208.62155540000003,208.62159810000003,209.12086369999997,209.52907989999994,209.4054575,209.40551159999995,210.72264640000003,210.72264640000003,211.2561638000002,right,0,0.5271097999998346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,17,42,18,,,,,,,,,211.31307300000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.25727749999987,211.31307300000026,211.77123859999983,211.77126210000006,212.27078380000012,212.69138639999983,212.5550360000002,212.55506250000008,213.8732484000002,213.8732484000002,214.5244573,space,1,0.6468709000000672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_1/blank.PNG,space,,,,,1,18,43,10,,,,,,,,,214.5809352000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.52558820000013,214.5809352000001,215.03891599999997,215.03898489999983,215.53735989999996,215.912237,215.82157959999995,215.82162180000023,217.13853999999992,217.13853999999992,218.2562726000001,space,1,1.1129871000002822,None,217.93731209999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_1/rightstar.PNG,right,,,,,1,19,44,13,,,,,,,,,218.31797730000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.25797060000014,218.31797730000017,218.77157709999983,218.77161830000023,219.2708931000002,219.79812010000023,219.55520260000003,219.55526120000013,220.8728019,220.8728019,221.42286390000027,right,1,0.5426541000001635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_1/rightstar.PNG,left,,,,,1,20,45,5,,,,,,,,,221.48417580000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.42397870000013,221.48417580000023,221.9383498000002,221.9383769000001,222.43767919999982,222.85959630000025,222.7219666000001,222.72199360000013,224.0396079000002,224.0396079000002,224.65651509999998,right,0,0.6031009999996968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,21,46,7,,,,,,,,,224.7125735999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.65761710000015,224.7125735999998,225.17174299999988,225.1717662000001,225.6704961999999,226.07368069999984,225.9549932,225.95501939999986,227.27274750000015,227.27274750000015,228.10541580000017,space,1,0.82654040000034,None,228.08738330000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,22,47,15,,,,,,,,,228.16006310000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.10659769999984,228.16006310000012,228.6213885000002,228.6214129,229.12066170000026,229.52572199999986,229.40535390000014,229.4053804,230.7227630000002,230.7227630000002,232.95542810000006,space,1,2.228304200000366,None,231.5374529999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_1/leftstar.PNG,left,,,,,1,23,48,0,,,,,,,,,233.01642399999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.9564574000001,233.01642399999992,233.4716128,233.47165180000002,233.97083840000005,234.36918620000006,234.2549893999999,234.25501510000004,235.573085,235.573085,235.9559322,left,1,0.3728268999998363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,24,49,22,,,,,,,,,236.00698680000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.95667809999986,236.00698680000005,236.47152749999987,236.47157960000004,236.97083569999995,237.37045560000024,237.25522709999996,237.2552525000001,238.57282859999987,238.57282859999987,238.98973710000018,left,1,0.4108498000000509,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.99056999999993,239.00394610000012,239.00394610000012,244.4563366000002,space,5.449389500000052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.45638409999992,244.47061110000004,244.47061110000004,260.27150370000027,space,15.787284099999852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,0,0,2,,,,,260.4785474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.2931113999998,260.4785474,260.78787420000026,260.7879017,261.27066909999985,261.6902057000002,261.55498769999986,261.55501540000023,262.87277300000005,262.87277300000005,263.68716810000024,268.07227220000004,space,5.193844899999931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,test2/leftstar.PNG,left,,,,,,,,,0,1,1,5,,,,,268.1727928999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.07371349999994,268.1727928999999,268.58798430000024,268.58802300000025,269.0875672000002,269.70357920000015,269.37195950000023,269.3720075000001,270.6896793000001,270.6896793000001,,271.08979499999987,left,0.3973995000001196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,test2/leftstar.PNG,space,,,,,,,,,0,2,2,0,,,,,271.14537210000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0907473000002,271.14537210000026,271.60437249999995,271.6043949,272.10393460000023,272.51183549999996,272.3886738000001,272.3887103000002,273.70595490000005,273.70595490000005,274.5209639999998,275.60545460000003,space,1.8844974000003276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,test2/leftstar.PNG,space,,,,,,,,,0,3,3,4,,,,,275.6638025000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6063696000001,275.6638025000002,276.1209690999999,276.1209895000002,276.6207392000001,277.02175369999986,276.9043584000001,276.90437109999993,278.223152,278.223152,,278.8066079,space,0.5723630000002231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,test2/rightstar.PNG,right,,,,,,,,,0,4,4,1,,,,,278.86239190000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.8075368,278.86239190000015,279.3214045999998,279.32143099999985,279.8207032,280.28019619999986,280.10563630000024,280.1056745000001,281.4230106,281.4230106,,281.8058070000002,right,0.36669369999981427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,test2/rightstar.PNG,right,,,,,,,,,0,5,5,3,,,,,281.8626755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.8066770999999,281.8626755,282.32124550000026,282.32127149999997,282.82061509999994,283.23049709999987,283.10557289999997,283.1056039,284.4228186999999,284.4228186999999,,285.00644650000004,right,0.5734843000000183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0071195999999,285.02062560000013,285.02062560000013,286.0206954999999,289.03897340000003,space,4.01241089999985,None,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.03904599999987,289.05397200000016,289.05397200000016,290.0540105,292.5057689,space,3.436949399999776,None,,,,,,,,,,,,,,,,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,0,0,4,292.6446721000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.52815880000026,292.6446721000002,293.0212136,293.02124000000003,293.52053879999994,294.1008385,293.80498510000007,293.80503309999995,295.13062579999996,295.13062579999996,295.8733612000001,space,1,0.7249893999996857,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,1,1,9,295.93299960000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8749035999999,295.93299960000013,296.3880899999999,296.38813789999995,296.8873773999999,297.3305359000001,297.1719054,297.1719409000002,298.4883923000002,298.4883923000002,299.03936440000007,space,1,0.5381628000000092,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,2,2,10,299.09663219999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.04048109999985,299.09663219999993,299.55461419999983,299.55464280000024,300.05380939999986,300.3767991999998,300.3384738,300.33850250000023,301.65516000000025,301.65516000000025,303.9555905000002,space,1,2.2921519999999873,None,302.45400370000016,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,3,3,3,304.0083628000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.95664850000003,304.0083628000002,304.4718346999998,304.4718625999999,304.9706344000001,305.6493065999998,305.2545024000001,305.25452270000005,306.5727369000001,306.5727369000001,306.73961210000016,space,0,0.16190439999991213,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,4,4,19,306.7945617999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.7407318999999,306.7945617999999,307.25471100000004,307.2547383000001,307.75406650000014,308.15867230000003,308.03912649999984,308.0391674000002,309.3563554000002,309.3563554000002,309.9895317999999,space,0,0.6306870000003073,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,5,5,7,310.04119760000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.99060199999985,310.04119760000003,310.50510540000005,310.5051389,311.00399500000003,311.4225873999999,311.28837620000013,311.2884041000002,312.6063101999998,312.6063101999998,313.20619399999987,space,0,0.5921572000002016,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
2,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,6,6,5,313.26151690000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2072527,313.26151690000006,313.7219057000002,313.7219344,314.2209815000001,314.6324015,314.50566720000006,314.5057190000002,315.8235113999999,315.8235113999999,316.30635340000026,right,0,0.4725996000001942,None,,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,7,7,15,316.3656495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.3074955000002,316.3656495,316.82153470000003,316.82156339999983,317.3212118000001,317.7563562999999,317.60559749999993,317.60562919999984,318.92323669999996,318.92323669999996,320.7223349000001,space,0,1.785140599999977,None,319.7373560000001,010,001,2023-11-12_14h31.39.111,untitled,2023.2.2,59.94158093535291,2023-11-12 14h31.57.479065 +0800,
