stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/leftstar.PNG,left,,,,,1,2,27,3,,,,,,,,,182.2063799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.15275810000003,182.2063799,182.66794100000016,182.66796590000013,183.16681119999998,183.5681429000001,183.45110710000017,183.4511324,184.76896490000013,184.76896490000013,186.13505410000016,left,1,1.3586821000001237,None,185.58361850000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_1/blank.PNG,space,,,,,1,3,28,9,,,,,,,,,186.18918159999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1361531,186.18918159999998,186.65074550000008,186.65077010000005,187.15013799999997,187.55945670000006,187.43438490000017,187.43440950000013,188.75150230000008,188.75150230000008,189.68504810000013,space,1,0.9182740000001104,None,189.55028930000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,4,29,0,,,,,,,,,189.7393075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.68625340000017,189.7393075,190.20117789999995,190.20120420000012,190.70073300000013,191.22034129999997,190.98455179999996,190.98458359999995,192.30246120000015,192.30246120000015,193.70183300000008,space,1,1.38608360000012,None,193.1167825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,5,30,22,,,,,,,,,193.75580320000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.7030337000001,193.75580320000017,194.21826469999996,194.2183238,194.71700699999997,195.15026120000016,195.00110180000001,195.00112550000017,196.3187640000001,196.3187640000001,197.50162130000012,space,1,1.1660770999999386,None,197.13341090000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,6,31,7,,,,,,,,,197.55163700000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.50268559999995,197.55163700000003,198.01757429999998,198.0176206000001,198.51681660000008,198.9525321000001,198.80113930000016,198.80116339999995,200.11911239999995,200.11911239999995,201.41886450000015,right,1,1.2957673000000796,None,200.93359400000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,7,32,19,,,,,,,,,201.47722080000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.42007149999995,201.47722080000017,201.93418710000014,201.9342868000001,202.43333630000006,202.8483059,202.71761260000017,202.7176376,204.03572550000013,204.03572550000013,205.53587220000009,left,1,1.483198899999934,None,204.84995479999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_1/blank.PNG,space,,,,,1,8,33,10,,,,,,,,,205.5893833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5375007,205.5893833,206.0508866,206.05091030000017,206.55024120000007,206.9249155,206.83418740000002,206.8342129,208.15143540000008,208.15143540000008,210.18509719999997,space,1,2.0241492000000108,None,208.94999800000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,9,34,23,,,,,,,,,210.24267580000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.1861219,210.24267580000014,210.7007897000001,210.70083160000013,211.20010350000007,211.6207389000001,211.48498040000004,211.4850136,212.80228439999996,212.80228439999996,214.6023235,right,1,1.7886725999999271,None,213.61692749999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,10,35,13,,,,,,,,,214.65654059999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.60330590000012,214.65654059999997,215.11767410000016,215.11769890000005,215.61662620000016,216.01363300000003,215.90074260000006,215.9007673000001,217.21890329999997,217.21890329999997,218.38496699999996,space,1,1.1603816000001643,None,218.03336120000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_1/blank.PNG,space,,,,,1,11,36,8,,,,,,,,,218.43643859999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.3861081,218.43643859999997,218.90078300000005,218.90082440000015,219.40038900000013,219.76556530000016,219.68439920000014,219.6844248,221.0014638,221.0014638,221.91845540000008,space,1,0.914064099999905,None,221.80001620000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_1/blank.PNG,space,,,,,1,12,37,11,,,,,,,,,221.96953329999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.91952850000007,221.96953329999997,222.43414830000006,222.4341727000001,222.93344820000016,223.25255900000002,223.21760859999995,223.21764470000016,224.5350429,224.5350429,226.83490470000015,space,1,2.2932802000000265,None,225.35057900000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,13,38,14,,,,,,,,,226.89198290000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.8359382000001,226.89198290000013,227.3511926000001,227.3512158000001,227.8504250000001,228.41265810000004,228.1345421000001,228.1345741,229.45235850000017,229.45235850000017,232.30121950000012,right,1,2.8376499000000877,None,230.26654759999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,14,39,18,,,,,,,,,232.37541680000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.30229430000009,232.37541680000004,232.8174623,232.8174947,233.31664180000007,233.71712679999996,233.60089590000007,233.60092170000007,234.9183719,234.9183719,237.26799100000017,left,1,2.3372306999999637,None,235.7166499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,15,40,17,,,,,,,,,237.32346959999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.26900309999996,237.32346959999995,237.78410630000008,237.78414180000004,238.28360190000012,238.68251550000014,238.56763739999997,238.56766500000003,239.8858947000001,239.8858947000001,241.86827230000017,space,1,1.9660216999998283,None,240.70009890000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,16,41,12,,,,,,,,,241.92323650000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.86942150000004,241.92323650000003,242.3840428000001,242.38406750000013,242.88361910000003,243.28489430000013,243.16747510000005,243.1675004000001,244.48572630000012,244.48572630000012,246.03555970000002,space,1,1.5412317999998777,None,245.3000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,17,42,20,,,,,,,,,246.0915731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.03663260000008,246.0915731,246.5508033000001,246.55084669999997,247.05026780000003,247.46538450000003,247.33444830000008,247.33447290000004,248.6520875000001,248.6520875000001,251.11856390000003,left,1,2.464029400000072,None,249.46684170000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,18,43,15,,,,,,,,,251.21163109999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.1198191000001,251.21163109999998,251.63417290000007,251.63420429999996,252.1334422,252.55408110000008,252.41766280000002,252.41768810000008,253.7353845,253.7353845,255.13490260000003,right,1,1.3834343999999419,None,254.55010220000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,19,44,21,,,,,,,,,255.18483560000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.13593360000004,255.18483560000004,255.65091310000003,255.65094969999996,256.14999910000006,256.5654138,256.4347179000001,256.43476090000013,257.75210119999997,257.75210119999997,259.21820560000015,space,1,1.4537132000000383,None,258.5666120000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,20,45,16,,,,,,,,,259.2925755000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.21920150000005,259.2925755000001,259.73422400000004,259.7342804,260.2332507000001,260.64056370000003,260.51792539999997,260.51795390000007,261.83558570000014,261.83558570000014,263.03554529999997,space,1,1.190433399999847,None,262.65022150000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_1/blank.PNG,space,,,,,1,21,46,24,,,,,,,,,263.08892949999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.03687860000014,263.08892949999995,263.5510124,263.5510772,264.05026910000015,264.47167490000015,264.33431429999996,264.3343387,265.6511561,265.6511561,266.6180597,space,1,0.9561520999998265,None,266.45004259999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,22,47,4,,,,,,,,,266.66720970000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.6190573000001,266.66720970000006,267.13403360000007,267.1340580000001,267.6335137000001,268.1633709,267.91851680000013,267.91855210000017,269.23630550000007,269.23630550000007,271.0520991000001,space,1,1.8038767000000462,None,270.05029979999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,23,48,5,,,,,,,,,271.1195172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.05332240000007,271.1195172,271.5675269000001,271.56756640000003,272.0668071,272.4903727000001,272.3511856,272.3512118000001,273.6689159,273.6689159,274.9681627,space,1,1.2840289000000666,None,274.48346100000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,24,49,2,,,,,,,,,275.03047519999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.96923400000014,275.03047519999996,275.4846407,275.48466370000006,275.9833834000001,276.4328309,276.2674683,276.26749029999996,277.5857019,277.5857019,279.53661120000015,left,1,1.9462575000000015,None,278.39993890000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5373892,279.5499462,279.5499462,313.5018049,space,33.939169999999876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.5018646000001,313.51654570000005,313.51654570000005,320.83639360000006,space,7.316566199999897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,0,0,4,,,,,320.9801474000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.8537097000001,320.9801474000001,321.3511346,321.3511740000001,321.85018660000014,322.4136647,322.13457059999996,322.1346062,323.4619593,323.4619593,324.26678800000013,326.0348421000001,space,2.5566859000000477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,1,1,1,,,,,326.0884579000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0359688000001,326.0884579000001,326.5505591000001,326.55058600000007,327.04998980000005,327.4525469,327.33465150000006,327.33468760000005,328.6522757,328.6522757,329.46658890000003,330.03488930000003,space,1.3693865000000187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,2,2,0,,,,,330.0910759000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0361971,330.0910759000001,330.55054440000004,330.5505865,331.0498695000001,331.45092309999995,331.33479450000004,331.33483509999996,332.65229610000006,332.65229610000006,333.46667350000007,333.93504400000006,left,1.2811935000001995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,3,3,3,,,,,333.9932957000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9360041,333.9932957000001,334.4504670000001,334.4504935,334.95026240000016,335.3542500000001,335.23453300000006,335.23455920000015,336.55221200000005,336.55221200000005,,337.1027672,space,0.5423958999999741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,4,4,5,,,,,337.15910329999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.1038969000001,337.15910329999997,337.61742419999996,337.6174492,338.1168321,338.52644140000007,338.4010479000001,338.40107510000007,339.71891070000015,339.71891070000015,340.5335506000001,340.90211309999995,space,1.1776942999999847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,5,5,2,,,,,340.9591693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9031807000001,340.9591693,341.4172624,341.41730180000013,341.91671210000004,342.3956230000001,342.20096680000006,342.2009978000001,343.51774360000013,343.51774360000013,344.3168584,344.7684710000001,space,1.2360105000000203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.76909739999996,344.78342010000006,344.78342010000006,345.7832740000001,348.50153250000017,space,3.7032288000000335,None,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.50159380000014,348.5168920000001,348.5168920000001,349.46868110000014,space,0.9500101000000996,None,,,,,,,,,,,,,,,,,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,0,0,11,349.6011298000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.4889671000001,349.6011298000001,349.9840663,349.98409590000006,350.48314159999995,350.89690100000007,350.76761980000015,350.76765650000016,352.08513700000003,352.08513700000003,352.8999403,353.7516018000001,space,1,1.6523440999999366,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,1,1,23,353.7996879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.75288680000017,353.7996879,354.2674178,354.2674635000001,354.7668159,355.37168859999997,355.05131000000006,355.05133939999996,356.3688804000001,356.3688804000001,357.18351810000013,357.7349590000001,space,1,1.3626423000000614,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,2,2,12,357.7976407000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.7360324000001,357.7976407000001,358.2509792000001,358.25102660000016,358.75012690000017,359.1514165000001,359.0348841,359.0349254,360.3521581,360.3521581,361.16666469999996,362.0522314,right,1,1.6979639000001043,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,3,3,5,362.11119210000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.05333229999997,362.11119210000015,362.5673770000001,362.56740119999995,363.06686850000006,363.4947029,363.3515953000001,363.3516233,364.66894360000015,364.66894360000015,365.48340540000004,365.90140199999996,right,0,1.2161126000000877,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,4,4,24,365.9844889000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.90254219999997,365.9844889000001,366.4174253000001,366.41746280000007,366.91681730000005,367.38419120000003,367.2015831000001,367.20164090000003,368.51895090000016,368.51895090000016,369.3334790000001,370.0843939000001,space,1,1.548673400000098,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,5,5,14,370.13309720000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.08540689999995,370.13309720000007,370.6007542,370.6007827000001,371.10013649999996,371.5073,371.38444900000013,371.38448029999995,372.70202300000005,372.70202300000005,373.5166597,373.93484030000013,space,1,1.2255497999999534,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,6,6,18,373.9885816000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9359240000001,373.9885816000001,374.45080740000003,374.45083339999996,374.949924,375.3495713,375.23441030000004,375.2344379000001,376.5521016,376.5521016,377.36717580000004,377.6182516000001,space,1,1.062927899999977,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,7,7,15,377.66858920000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.6189752,377.66858920000004,378.1344746,378.13450280000006,378.63331289999996,379.0432125,378.9178267,378.91787650000015,380.23546810000016,380.23546810000016,381.0498761000001,381.70153960000016,space,1,1.4564648999999008,None,004,001,2023-11-12_13h59.46.892,untitled,2023.2.2,60.05057459392776,2023-11-12 14h00.07.069358 +0800,
