stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,image_5.stopped,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/leftstar.PNG,space,,,,,1,3,28,19,,,,,,,,,185.0953857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0411863,185.0953857,185.55551709999997,185.55552840000001,186.05492499999997,186.45662670000002,186.33914959999998,186.3391739,187.6568618,187.6568618,188.47151359999998,188.8566058,space,1,1.1950470999999538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,condition_1/blank.PNG,space,,,,,1,4,29,20,,,,,,,,,188.91734430000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.8576582,188.91734430000002,189.3722525,189.37227560000002,189.8715355,190.305299,190.1554233,190.1554428,191.47276519999997,191.47276519999997,,192.1730771,space,1,0.6862773000000288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_1/blank.PNG,space,,,,,1,5,30,8,,,,,,,,,192.2289068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.1734867,192.2289068,192.68891680000002,192.68894039999998,193.18824940000002,193.52245240000002,193.47251870000002,193.4725439,194.7894915,194.7894915,195.5882985,195.5899308,space,1,0.7926655999999639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,6,31,3,,,,,,,,,195.64381509999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.5910748,195.64381509999998,196.1054434,196.10546419999997,196.6049445,197.1593879,196.8886878,196.88870880000002,198.2070857,198.2070857,199.02125510000002,199.3223704,space,1,1.1104771999999912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,7,32,6,,,,,,,,,199.3836412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.32277729999998,199.3836412,199.8389092,199.8389229,200.3381561,200.7655985,200.6225816,200.622612,201.94043570000002,201.94043570000002,202.75485279999998,203.5068311,space,1,1.5647567999999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,condition_1/blank.PNG,space,,,,,1,8,33,11,,,,,,,,,203.56823889999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5079015,203.56823889999998,204.02233289999998,204.0223573,204.52160859999998,204.90588409999998,204.8059113,204.8059429,206.1227055,206.1227055,206.92157129999998,207.6398701,space,1,1.5079435000000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,9,34,15,,,,,,,,,207.69491069999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.64088959999998,207.69491069999998,208.1557998,208.15583370000002,208.6548902,209.21654940000002,208.93887039999998,208.93888629999998,210.25705749999997,210.25705749999997,211.07152709999997,211.37308819999998,space,1,1.1104923999999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,condition_1/blank.PNG,space,,,,,1,10,35,9,,,,,,,,,211.44840699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.37415900000002,211.44840699999997,211.8886442,211.8886609,212.3882324,212.75333590000002,212.67300469999998,212.6730346,213.98938069999997,213.98938069999997,214.7882952,215.07303989999997,space,1,1.067447799999968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,11,36,12,,,,,,,,,215.1232882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0740783,215.1232882,215.58894800000002,215.5889899,216.08838930000002,216.62030520000002,216.37270510000002,216.3727359,217.69021750000002,217.69021750000002,218.50491549999998,218.8068904,right,1,1.10481139999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,12,37,14,,,,,,,,,218.8647125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.8079844,218.8647125,219.3224222,219.32246070000002,219.82152150000002,220.23654349999998,220.10586690000002,220.10589269999997,221.4238198,221.4238198,222.23820059999997,222.52316009999998,space,1,1.0892243000000121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,13,38,17,,,,,,,,,222.5879283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.52438719999998,222.5879283,223.0389852,223.0390213,223.5383369,223.9846237,223.82311370000002,223.82314309999998,225.1410652,225.1410652,225.9547106,226.3398762,left,1,1.1963216999999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,14,39,24,,,,,,,,,226.3943772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.3409572,226.3943772,226.85557590000002,226.8556079,227.3548616,227.7567232,227.63914019999999,227.63916619999998,228.95686310000002,228.95686310000002,229.7716219,230.1569189,space,1,1.1984404000000382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,15,40,4,,,,,,,,,230.26828310000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.15803699999998,230.26828310000002,230.67244929999998,230.6724812,231.17174719999997,231.5992508,231.45576160000002,231.45578540000002,232.7736675,232.7736675,,233.24005970000002,right,1,0.4492726000000289,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_1/blank.PNG,space,,,,,1,16,41,10,,,,,,,,,233.29475100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.24108109999997,233.29475100000002,233.75570240000002,233.75573789999999,234.2548868,234.66436069999997,234.53920970000001,234.5392357,235.85618879999998,235.85618879999998,,236.5253637,space,1,0.6534674999999766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,condition_1/rightstar.PNG,right,,,,,1,17,42,13,,,,,,,,,236.5750805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.52639190000002,236.5750805,237.03886440000002,237.03888589999997,237.5382788,238.0574952,237.8229563,237.82298500000002,239.1403919,239.1403919,,239.87379829999998,right,1,0.717988900000023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_1/leftstar.PNG,left,,,,,1,18,43,16,,,,,,,,,239.9284063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.8748195,239.9284063,240.3890323,240.3891332,240.88823609999997,241.2927891,241.1727255,241.1727545,242.49035679999997,242.49035679999997,,243.12350909999998,left,1,0.6164102000000184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,19,44,21,,,,,,,,,243.1805887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.12452209999998,243.1805887,243.6391443,243.63918189999998,244.1383111,244.5500055,244.4226865,244.4227116,245.74027539999997,245.74027539999997,,246.4574109,right,1,0.7079120999999873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,20,45,2,,,,,,,,,246.52821749999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.4584107,246.52821749999998,246.97240269999998,246.972425,247.47152499999999,247.9268143,247.7557425,247.755766,249.0737266,249.0737266,249.888259,250.0227309,space,1,0.9340179000000148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,21,46,23,,,,,,,,,250.08153699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0237237,250.08153699999997,250.5390152,250.53905079999998,251.03816460000002,251.4354414,251.322539,251.3225683,252.64053669999998,252.64053669999998,253.45483689999998,253.8396927,space,1,1.1943802999999775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,22,47,18,,,,,,,,,253.8884435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.8407623,253.8884435,254.3557773,254.3558177,254.85488759999998,255.25958229999998,255.1396307,255.13966449999998,256.456903,256.456903,257.2715543,257.6064412,space,1,1.1329820999999924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,condition_1/rightstar.PNG,left,,,,,1,23,48,5,,,,,,,,,257.659591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6075778,257.659591,258.1221666,258.1221885,258.6214481,259.0289293,258.9056445,258.9056698,260.2237529,260.2237529,261.0382019,261.7564562,right,0,1.5154026000000158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,24,49,1,,,,,,,,,261.8102819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.7575453,261.8102819,262.2724657,262.2724884,262.7716357,263.2504207,263.0554837,263.0554957,264.373641,264.373641,265.18818219999997,265.5896927,left,1,1.2070802999999728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5903988,265.6048647,265.6048647,267.7568915,space,2.137979199999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.7569713,267.7879368,267.7879368,290.5413665,space,22.750806499999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,test2/leftstar.PNG,space,,,,,,,,,0,0,0,0,,,,,290.6841667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.549786,290.6841667,291.0556765,291.0557237,291.55490629999997,292.16709099999997,291.83902009999997,291.8390463,293.1711191,293.1711191,293.9715164,295.15619,space,1.9703524000000243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,test2/rightstar.PNG,right,,,,,,,,,0,1,1,1,,,,,295.2111397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1575897,295.2111397,295.6721375,295.6721615,296.1714725,296.6307897,296.45591,296.4559414,297.7736542,297.7736542,298.588193,298.6894954,right,0.9048988000000122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
2,test2/leftstar.PNG,space,,,,,,,,,0,2,2,4,,,,,298.7437107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.6903936,298.7437107,299.2053887,299.2054236,299.7048353,300.1047163,299.9891556,299.9891812,301.3071226,301.3071226,302.1215515,302.4731998,left,1.1599996999999576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,test2/rightstar.PNG,right,,,,,,,,,0,3,3,3,,,,,302.54184779999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4741024,302.54184779999997,302.9887283,302.9887608,303.4883378,303.8850647,303.7723525,303.7723765,305.0902392,305.0902392,,305.6066073,right,0.5019692999999847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,test2/leftstar.PNG,left,,,,,,,,,0,4,4,5,,,,,305.6536563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.6073905,305.6536563,306.1221269,306.1221638,306.6215582,307.0247954,306.9057623,306.9057889,308.223714,308.223714,309.0382775,309.3068491,left,1.0658819000000221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,5,5,2,,,,,309.3600932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.3079771,309.3600932,309.8224628,309.8225405,310.32154049999997,310.8152462,310.6057596,310.6057835,311.9227434,311.9227434,,312.4739178,space,0.5391285000000039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.47463319999997,312.4910949,312.4910949,313.5049566,313.6406198,space,1.1389380999999617,None,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.6407081,313.661295,313.661295,314.6715616,318.0731183,space,4.4039487999999665,None,,,,,,,,,,,,,,,,,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,0,0,8,318.1491496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0969342,318.1491496,318.5891681,318.5892147,319.0883561,319.4083924,319.3725356,319.3725612,320.6896235,320.6896235,321.4881717,321.7731559,space,1,1.0747580000000312,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,1,1,0,321.8375279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7747034,321.8375279,322.2889023,322.2889373,322.7884262,323.3964701,323.0725699,323.0725972,324.390465,324.390465,325.2048631,325.4895438,space,1,1.0911632000000395,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,2,2,3,325.544615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.4906303,325.544615,326.0056612,326.0056868,326.5049996,326.903406,326.7892643,326.7893321,328.1072,328.1072,328.9211916,329.1062518,left,1,0.9863454000000047,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,3,3,4,329.1616095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1072949,329.1616095,329.6222791,329.6223065,330.1215273,330.6046786,330.4058423,330.4058809,331.7234888,331.7234888,,332.3574568,space,1,0.6183630000000448,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,4,4,2,332.4087293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3585543,332.4087293,332.8725327,332.8725711,333.3715606,333.7869858,333.6559314,333.655959,334.9737601,334.9737601,335.78816919999997,336.0229895,left,1,1.0405978000000005,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,5,5,12,336.0778651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0241212,336.0778651,336.5390361,336.5390738,337.0382788,337.450681,337.3225864,337.3226315,338.6402252,338.6402252,339.4548419,339.956342,right,0,1.3125703000000044,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,6,6,24,340.0083997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.9573959,340.0083997,340.47232329999997,340.47235059999997,340.9715974,341.4074637,341.2558868,341.25591479999997,342.5728843,342.5728843,343.3715801,344.1231239,space,1,1.5403921999999852,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,7,7,7,344.1794825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.1243275,344.1794825,344.6391767,344.6392176,345.1382075,345.6894907,345.4228107,345.4228395,346.7403805,346.7403805,347.55486,347.8397242,right,1,1.0893641000000116,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
1,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,8,8,22,347.8942597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.8413973,347.8942597,348.3556415,348.3556675,348.8556799,349.2536391,349.1392911,349.1393273,350.4566729,350.4566729,351.2715041,351.4061864,space,1,0.9331602999999973,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,9,9,6,351.5138822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.4072382,351.5138822,351.9223972,351.9224363,352.421571,352.89263569999997,352.7059588,352.705993,354.0236121,354.0236121,354.8381859,355.3894297,right,1,1.354823300000021,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,10,10,14,355.4405215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.390516,355.4405215,355.9055838,355.9056088,356.4051421,356.8236644,356.6892425,356.6892692,358.0070656,358.0070656,,358.7737728,right,1,0.7622225000000071,None,002,001,2023-11-11_13h32.29.525,untitled,2023.2.2,60.55809125741306,2023-11-11 13h32.58.287545 +0800,
