stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_1/rightstar.PNG,left,,,,,1,2,27,5,,,,,,,,,175.00655083764906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.90849229175353,175.00655083764906,175.42400193021655,175.424012146182,175.91979415430433,176.4147892326127,176.2039058640844,176.20392900024154,177.5326352022941,177.5326352022941,,178.0586910223297,space,0,0.5240057161331606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
2,condition_1/blank.PNG,space,,,,,1,3,28,9,,,,,,,,,178.15437946422668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0591447313862,178.15437946422668,178.57362225686302,178.57364749630722,179.06965846224477,179.46276490899976,179.35329633150684,179.35331586202915,180.67468700084487,180.67468700084487,181.4696047983789,181.57041985214494,space,1,0.885805036110412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_1/blank.PNG,space,,,,,1,4,29,11,,,,,,,,,181.6749018365902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.57086695087082,181.6749018365902,182.07410180630285,182.07412854809496,182.58627352826994,182.9319235100615,182.8700177637612,182.87004450555327,184.19134563495828,184.19134563495828,185.00290854547484,185.57041444369258,space,1,1.3772617847171205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,5,30,4,,,,,,,,,185.66846427597045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5708588381923,185.66846427597045,186.0740753649804,186.07408618188504,186.569844452911,187.10216326074385,186.85384649129657,186.85386091383612,188.18292257139456,188.18292257139456,,188.54142453826836,space,0,0.353460387894188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,6,31,6,,,,,,,,,188.63669773121433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.54190739287355,188.63669773121433,189.05725988574943,189.05727250547153,189.5530112459752,190.05697173542808,189.8368909932442,189.8369039134359,191.16617079171328,191.16617079171328,,191.52489961311534,right,0,0.35414065100940206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_1/blank.PNG,space,,,,,1,7,32,8,,,,,,,,,191.61958959461845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5253440076151,191.61958959461845,192.04039392763008,192.04040654735218,192.5362606681722,192.9135359740202,192.82020711968664,192.82021733565216,194.14138475609678,194.14138475609678,,194.87608754962258,space,1,0.7320595626846398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,8,33,3,,,,,,,,,194.99369374458405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.87771519330403,194.99369374458405,195.39077720661845,195.39081176061944,195.88669833215346,196.3883791589496,196.17085991988273,196.1708878635531,197.49929239415354,197.49929239415354,,197.80867179227693,left,0,0.2931405200046129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_1/leftstar.PNG,left,,,,,1,9,34,16,,,,,,,,,197.9150317115588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.80963119162624,197.9150317115588,198.32387224754842,198.32388456680093,198.81989613367767,199.31593324046815,199.10348562733833,199.10349524236477,200.43249500319092,200.43249500319092,,200.82492389105693,space,0,0.38399080082353976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,10,35,22,,,,,,,,,200.92265222089082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.82573756266294,200.92265222089082,201.34052937931398,201.34054049668822,201.8366599321419,202.32737271808384,202.1202734633685,202.120285782621,203.4490881349373,203.4490881349373,204.25309063003664,204.35439454779925,space,0,0.8962643819761524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,11,36,21,,,,,,,,,204.45815480432822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.35526080158064,204.45815480432822,204.85721745944562,204.85723037963731,205.37005321917087,205.87539406584614,205.65445878819418,205.6544957459518,206.98247391022693,206.98247391022693,,207.4247936675436,space,0,0.4257945316941232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
2,condition_1/blank.PNG,space,,,,,1,12,37,20,,,,,,,,,207.52406370676096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.4254174423789,207.52406370676096,207.94058664881476,207.94059896806726,208.43648433772302,208.8426567038968,208.7202802539809,208.72029377511177,210.04160632236056,210.04160632236056,,210.54117484805255,space,1,0.487307564261414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_1/blank.PNG,space,,,,,1,13,38,10,,,,,,,,,210.63287906340025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.54166401251877,210.63287906340025,211.05738668390956,211.05739720034472,211.5533282413756,211.9054737744146,211.8372022797227,211.83722361306246,213.1584180757688,213.1584180757688,213.96959848851787,214.07040242490967,space,1,0.9059235773667069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_1/leftstar.PNG,space,,,,,1,14,39,24,,,,,,,,,214.16828369375656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0709327537075,214.16828369375656,214.57363217235894,214.57364359020272,215.08630808227093,215.58866736936483,215.37020195161,215.37021306898424,216.69891686728016,216.69891686728016,,217.22520855593115,left,0,0.5177917048763447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_1/leftstar.PNG,left,,,,,1,15,40,0,,,,,,,,,217.31802691245872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.22571364528488,217.31802691245872,217.74039609101106,217.74040660744612,218.23635327289486,218.72833974936026,218.5199274426073,218.51993705763363,219.84902004853183,219.84902004853183,,220.14121859642245,space,0,0.2794514266896613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,16,41,18,,,,,,,,,220.23343571333277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.14169273740998,220.23343571333277,220.6571335683406,220.65714468571485,221.15302194269196,221.64284593963447,221.43685391529885,221.43686353032518,222.76617217387326,222.76617217387326,,223.10793197609217,left,0,0.3302025405303084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_1/leftstar.PNG,space,,,,,1,17,42,2,,,,,,,,,223.20198376022046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.1084046147319,223.20198376022046,223.62388721093322,223.62389802783792,224.11974283410115,224.61407477606002,224.40342126675563,224.40343298506906,225.7320712809979,225.7320712809979,,226.2581111761461,left,0,0.5240561950215579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,18,43,14,,,,,,,,,226.35268066935004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.25858261290745,226.35268066935004,226.77370734984635,226.7737184672206,227.26971080404456,227.76909784611388,227.55348508649314,227.55349590339785,228.8822366594514,228.8822366594514,,229.1577531366019,right,0,0.26226036049126833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_1/rightstar.PNG,space,,,,,1,19,44,23,,,,,,,,,229.24921397159477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.15821856397173,229.24921397159477,229.673969179033,229.6739799959376,230.16970160967554,230.6629485560033,230.45342240854,230.4534332254447,231.78212861059257,231.78212861059257,,232.10838899031404,right,0,0.3142046390098585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,20,45,15,,,,,,,,,232.20888434445345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.1088264740136,232.20888434445345,232.62384424378416,232.62385506068887,233.11978099373704,233.6141525976796,233.40370190533764,233.4037139241206,234.7327464361304,234.7327464361304,,235.042110810775,right,0,0.3078599234884223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_1/rightstar.PNG,space,,,,,1,21,46,7,,,,,,,,,235.13913273664076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.04259456678898,235.13913273664076,235.55783979202698,235.5578710408626,236.05351272969398,236.57145166466154,236.33782064610574,236.33785369775882,237.66584478222563,237.66584478222563,,237.97556070627178,right,0,0.3040947392585167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
2,condition_1/leftstar.PNG,left,,,,,1,22,47,17,,,,,,,,,238.081488850776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.97662887560676,238.081488850776,238.4909747954103,238.4909856123149,238.98670782699202,239.50082659179765,239.27041390284734,239.270440945109,240.59947616134497,240.59947616134497,,240.94345583277544,space,0,0.329558033294461,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_1/rightstar.PNG,right,,,,,1,23,48,12,,,,,,,,,241.05491682401254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.94517481920747,241.05491682401254,241.45739912334994,241.457409639785,241.9533869531303,242.45715664440382,242.23691485052842,242.23692506649394,243.56584370053514,243.56584370053514,,243.8922654324178,space,0,0.3232893365751579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
2,condition_1/rightstar.PNG,right,,,,,1,24,49,13,,,,,,,,,244.00066523963648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.89339700083286,244.00066523963648,244.40730844163255,244.40731985947633,244.90337799913704,245.43264884361275,245.18791547430322,245.18795543675657,246.51664180781728,246.51664180781728,,246.8579905676591,space,0,0.332454559986445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.85839259594894,246.8702013506708,246.8702013506708,267.7376834516983,space,20.86620149970372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.73771349865564,267.7533673625141,267.7533673625141,300.35461389058815,space,32.59186496656969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,test2/rightstar.PNG,right,,,,,,,,,0,0,0,3,,,,,300.53514352229666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.3823346125325,300.53514352229666,300.8707818578875,300.8708170128277,301.3698918670097,301.9048028258563,301.653892703517,301.65390382089123,302.9826100229438,302.9826100229438,303.74153426975676,right,0.7537639823516429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,test2/leftstar.PNG,left,,,,,,,,,0,1,1,5,,,,,303.83510079552326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.74218328403623,303.83510079552326,304.2545515131047,304.2545884708622,304.7532787239898,305.25166249815214,305.03720774826894,305.0372284806695,306.3657444854819,306.3657444854819,306.8581876756995,space,0.4753158235690762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
2,test2/leftstar.PNG,space,,,,,,,,,0,2,2,4,,,,,306.94918007862685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8586900608271,306.94918007862685,307.370739191208,307.37075421468666,307.87002437409177,308.37549442268374,308.1540110885291,308.1540357270342,309.4827097788423,309.4827097788423,309.92487990231126,left,0.4298051995658625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,3,3,2,,,,,310.01722802395585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9254060245351,310.01722802395585,310.43761410332064,310.4376369390083,310.9366261593619,311.35652607895616,311.2205795216765,311.2205999536075,312.5417559562083,312.5417559562083,313.53767948549995,space,0.9944845805024443,None,313.35327740192366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,test2/rightstar.PNG,right,,,,,,,,,0,4,4,1,,,,,313.6354276463257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.538312574892,313.6354276463257,314.05427562194194,314.05430176279486,314.55338563106426,315.05623197933727,314.83732457083926,314.83734740652693,316.1660602189101,316.1660602189101,316.4085989584523,space,0.2352331223236206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,test2/leftstar.PNG,space,,,,,,,,,0,5,5,0,,,,,316.5020092400403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.4093369117256,316.5020092400403,316.92081034240306,316.9208388870126,317.4199236566906,317.9197199383196,317.7039440237202,317.70396355424253,319.0327469769756,319.0327469769756,319.32543769402815,left,0.28776001134565377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.32601459561005,319.3370292092482,319.3370292092482,320.33678703077163,325.18768471367054,space,5.84696844228165,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1877333897415,325.2038704086746,325.2038704086746,326.1212391725789,space,0.9012062050572922,None,,,,,,,,,,,,,,,,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,0,0,23,326.25915831261096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.1387736755001,326.25915831261096,326.6241951922464,326.6242111171338,327.13672627582383,327.63191695982476,327.4203986990869,327.42041131880904,328.7498999436319,328.7498999436319,329.10911822996974,space,0,0.3473927053198622,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,1,1,20,329.20645925452294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.11089130092506,329.20645925452294,329.6239506100133,329.6239641311441,330.1200928811547,330.6225636424604,330.4040786941833,330.4040997270534,331.732765065244,331.732765065244,331.99241073950367,space,0,0.24355192294513017,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,2,2,11,332.09884848040514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.99362613892987,332.09884848040514,332.50738464071645,332.5073978613777,333.00320901504864,333.4079268080156,333.287315616846,333.28733394548993,334.60837607012235,334.60837607012235,334.80831934146687,space,1,0.1840667595317882,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
9,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,3,3,7,334.9106613816071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8091348158902,334.9106613816071,335.32414447298237,335.3241585950523,335.8200752135437,336.32429230401266,336.10418241628014,336.10422057591603,337.4328171065741,337.4328171065741,338.09156930450905,space,0,0.6477994810289829,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,4,4,8,338.18899476101245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0921732483525,338.18899476101245,338.607428689556,338.6074422106869,339.10333869771677,339.4729556350665,339.3873686797727,339.38739301780817,340.7084669922154,340.7084669922154,341.3749472675898,space,1,0.6527232759356139,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,5,5,2,341.4715362167996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.3755061409972,341.4715362167996,341.8908228779937,341.8908360986549,342.3867950833563,342.9009396885452,342.67058018270956,342.67060121557967,343.99941077916566,343.99941077916566,344.2747917445384,space,0,0.2659299953968457,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
1,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,6,6,12,344.3708380456978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.27531726582305,344.3708380456978,344.790759899571,344.79077462258016,345.2867507340472,345.78700523177616,345.57076869732015,345.5707930353556,346.8993733406567,346.8993733406567,347.30840136966043,right,0,0.40495336111280267,None,,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,7,7,10,347.40272898485756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.30898938861645,347.40272898485756,347.82403119595307,347.8240459189621,348.32002593653357,348.7084210203706,348.6045883506744,348.60462620984066,349.9250634892209,349.9250634892209,350.7376765408981,space,1,0.7968525211200586,None,350.71996536186754,1,001,2023-11-09_17h49.16.003,untitled,2023.2.2,59.909527023986385,2023-11-09 17h49.36.417324 +0800,
