stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,condition_1/leftstar.PNG,space,,,,,1,2,27,22,,,,,,,,,179.00659620260876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.90013572198427,179.00659620260876,179.41512688668422,179.41514040780294,179.91517421059962,180.43761851636077,180.19917599298356,180.19919612442663,181.51907484299727,181.51907484299727,,181.88321359130828,space,1,0.3554269413396014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,3,28,17,,,,,,,,,181.9968195324277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.88401193824643,181.9968195324277,182.3983558920679,182.3983694131864,182.89846691547518,183.42598434494835,183.18223823790368,183.1822517590224,184.50253280598963,184.50253280598963,,184.79899414896136,space,1,0.2845107773832751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,4,29,5,,,,,,,,,184.90281560769768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.79949983879828,184.90281560769768,185.31515534112737,185.31516735989953,185.81499984826291,186.33768843556754,186.0989965226688,186.09900944284868,187.4036681893449,187.4036681893449,,187.89920006057469,space,1,0.4790898905000631,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,5,30,14,,,,,,,,,188.00814842702812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.89973068936365,188.00814842702812,188.41514431390397,188.41515813549177,188.91501766609258,189.43810016865336,189.19888994620692,189.19890406826426,190.5181764397812,190.5181764397812,,191.015983164104,right,1,0.48573837476760673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,6,31,15,,,,,,,,,191.12359023558906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0165378304373,191.12359023558906,191.53188625313874,191.53190217801193,192.0317073236688,192.54947332238225,192.3158503266252,192.31586865525264,193.6351806887178,193.6351806887178,,194.31622471137666,right,1,0.6720527792358553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,7,32,18,,,,,,,,,194.41900534444744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.316916091243,194.41900534444744,194.8317290776463,194.83174680533534,195.3318205705491,195.8520450090998,195.61569735770308,195.61571568633053,196.93554843309767,196.93554843309767,,197.31634459862858,left,1,0.364131236578487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_1/blank.PNG,space,,,,,1,8,33,11,,,,,,,,,197.42428158540815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.31715376246166,197.42428158540815,197.8318618850783,197.8318751057277,198.33179743441292,198.72594765764643,198.61580492571352,198.61582325434097,199.93154047306484,199.93154047306484,200.73175122223392,200.9498558798989,space,1,1.015319427413715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,9,34,4,,,,,,,,,201.06259947411854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.9506190719285,201.06259947411854,201.46510394585312,201.46513249043687,201.96509297872353,202.4900681374238,202.24886790678352,202.2488805264943,203.56807567740043,203.56807567740043,,204.3162887113383,space,1,0.7465255983320276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_1/blank.PNG,space,,,,,1,10,35,24,,,,,,,,,204.42773037206803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.31688844806695,204.42773037206803,204.83172186638308,204.83173628890972,205.33183980058448,205.71157591041447,205.6155982028331,205.61561082254366,206.93169010677775,206.93169010677775,207.73172868703637,207.79921649624544,space,1,0.8548781341576159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,11,36,16,,,,,,,,,207.90392223614072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7997462236267,207.90392223614072,208.3152058199703,208.31521843968085,208.81519395143278,209.3412889592255,209.09905691699873,209.09907043811722,210.4178479366924,210.4178479366924,,210.53288591450996,space,1,0.11382107714030099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,12,37,3,,,,,,,,,210.643926148251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.53339761373286,210.643926148251,211.04851888164126,211.04853180182135,211.5484216798218,212.07379586175648,211.83223987546148,211.83225249517227,213.152650124229,213.152650124229,,213.63264683108537,left,1,0.473874043869273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_1/blank.PNG,space,,,,,1,13,38,9,,,,,,,,,213.73700012048812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6331855725457,213.73700012048812,214.1492503140655,214.14930229525498,214.63235086882196,215.0286990250072,214.91684932696376,214.9168904912583,216.24858065812987,216.24858065812987,,216.74944075150984,space,1,0.49063482252927315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,14,39,6,,,,,,,,,216.85451456630108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.75017179332394,216.85451456630108,217.26554635685488,217.26557249768416,217.76554440380437,218.30471944129545,218.04984665549114,218.04987640195213,219.36804154408765,219.36804154408765,,219.93255666024766,right,1,0.5625178967029569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,15,40,7,,,,,,,,,220.0416339280323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.93314437820436,220.0416339280323,220.44835638784207,220.44836990896079,220.93254734569928,221.47028493804464,221.21696317478268,221.21699983203757,222.5522304287067,222.5522304287067,,223.0330849754232,right,1,0.46652035814759074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,16,41,19,,,,,,,,,223.14243206464175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0338926369095,223.14243206464175,223.5487915575336,223.54881289085415,224.04862224308158,224.57949140762958,224.33273249488366,224.3327568328973,225.65195799318963,225.65195799318963,,226.04903689071966,left,1,0.3908312393127744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,17,42,13,,,,,,,,,226.15250169239334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.04951133174904,226.15250169239334,226.56525517205318,226.5652689936412,227.04841251550806,227.57438433088646,227.33260659824577,227.33263814752263,228.6522728850191,228.6522728850191,,229.3828513755634,space,1,0.7190053144004196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,18,43,21,,,,,,,,,229.49100830587304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.3833717883963,229.49100830587304,229.89839300002677,229.89840592020687,230.39841027701164,230.92010911843204,230.68223538344546,230.68224800315625,232.00153569860777,232.00153569860777,232.81495357599033,232.81578317173603,space,1,0.8020478184876083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_1/blank.PNG,space,,,,,1,19,44,10,,,,,,,,,232.92579039201337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.8162768428008,232.92579039201337,233.33188186628695,233.33189418552843,233.81505964165422,234.1911997348659,234.09892441003603,234.09893733021613,235.41505507452098,235.41505507452098,236.2149452229437,236.3994580134713,space,1,0.9813435605071845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,20,45,1,,,,,,,,,236.503833237133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.39994417280354,236.503833237133,236.91544583484938,236.91546686770062,237.4152419664274,237.9460044643729,237.6993519177604,237.69937445295818,239.0182138482096,239.0182138482096,,239.6660439941145,left,0,0.6322733477418296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,21,46,12,,,,,,,,,239.77074642884713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.66658543979838,239.77074642884713,240.18175898936556,240.1817812240938,240.68197878266074,241.2195571262755,240.96608032085305,240.9661076635598,242.28606450414895,242.28606450414895,243.09856354640306,243.16657807830052,space,1,0.8684545391445226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_1/blank.PNG,space,,,,,1,22,47,8,,,,,,,,,243.28222901349613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.1675570072896,243.28222901349613,243.6819676652965,243.68198389063878,244.18187166535404,244.5412635996163,244.46581695950908,244.4658313820355,245.78165015938384,245.78165015938384,,245.79967801709495,space,1,0.005369085975189591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,23,48,23,,,,,,,,,245.90398263047064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8001614722034,245.90398263047064,246.3152127307642,246.31522505000567,246.8150584397772,247.34113511894225,247.09886161195163,247.09887453213173,248.41821931675076,248.41821931675076,,248.91605789081973,right,1,0.48830498355368945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,24,49,0,,,,,,,,,249.02424186336634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.91661766513107,249.02424186336634,249.43176897996977,249.43182186256718,249.93188210666244,250.4588481749645,250.21588719420856,250.2159082270598,251.52090259776742,251.52090259776742,,251.98262025457552,space,1,0.45008018023349905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.9830673528984,251.9983894845359,251.9983894845359,257.11668785476036,space,5.1165622585917845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.11672992046283,257.13188078459757,257.13188078459757,268.81612480533363,space,11.67166156820349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,0,0,2,,,,,268.9560524583346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.8229259280072,268.9560524583346,269.3319678005075,269.33198192256464,269.83188682403056,270.22462934857936,270.11572875674506,270.1157440806794,271.41525278332233,271.41525278332233,272.21504287546736,274.1163615450971,space,2.6993026407944853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,1,1,3,,,,,274.2219768055727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.11708537564823,274.2219768055727,274.63187222122247,274.6318863432796,275.1317506813891,275.6727850229274,275.4158927829378,275.41590780640286,276.74048015595577,276.74048015595577,277.5488528532717,279.0492273882576,space,2.295003465913396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,2,2,0,,,,,279.157398140155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.04969341614674,279.157398140155,279.565212204943,279.5652257260615,280.06525922838887,280.590739776457,280.3490281470629,280.34904226912,281.66833326973415,281.66833326973415,,282.18263245362937,left,0.5036102889102949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,3,3,1,,,,,282.290305628361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.18315286646225,282.290305628361,282.6986316928412,282.6986488195914,283.19852157084165,283.72390266357,283.4822403111418,283.48225293085284,284.8020568325667,284.8020568325667,,285.1328110375596,space,0.3140763558603794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,4,4,5,,,,,285.23570494755745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.13325092461923,285.23570494755745,285.6484425023443,285.6484578262787,286.14839818312225,286.67586964079214,286.4324071767694,286.4324209983572,287.7516236609961,287.7516236609961,,288.217541578191,space,0.46023484079796617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,5,5,4,,,,,288.32871401842544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.2186671361999,288.32871401842544,288.7319203864515,288.73193450850863,289.231857738602,289.7550300814844,289.51553892023935,289.5155533427662,290.83651465223534,290.83651465223534,,291.3499478835995,left,0.502480223861312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3505028504021,291.3650608886021,291.3650608886021,292.3651251890326,295.5163468821954,space,4.149383722436141,None,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.51638774602065,295.531871530143,295.531871530143,296.531759755562,298.99936360601646,space,3.4549333604154526,None,,,,,,,,,,,,,,,,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,0,0,23,299.16327952629194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.03350443057,299.16327952629194,299.51546861042266,299.5154929484363,299.9985953060084,300.5318027226724,300.28214157692923,300.2821572013329,301.6072863205038,301.6072863205038,302.38255571376953,space,1,0.7645321227223576,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,1,1,22,302.4883022793299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3832756382192,302.4883022793299,302.8985291126212,302.89854473702485,303.3984210939068,303.9235594074387,303.68235286694267,303.6823687918161,305.00308912490414,305.00308912490414,305.41603821008016,left,1,0.4005697498923837,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,2,2,15,305.5233556291571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4165901721901,305.5233556291571,305.9319578249267,305.93197344933037,306.43191651039774,306.9554364962635,306.7158636073684,306.7158837388117,308.03547400685125,308.03547400685125,308.69937986140553,space,1,0.6472355171545132,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,3,3,7,308.8091962836754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.69988464983476,308.8091962836754,309.215336133507,309.2153544621344,309.71514788948866,310.23661777329994,309.9989633809048,309.9989781039005,311.3183604471826,311.3183604471826,311.6162327940008,space,1,0.2930783590891224,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,4,4,16,311.7202985342808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.61685236170365,311.7202985342808,312.13195349816874,312.1319754324279,312.63178027761546,313.15403979475536,312.9156495530367,312.9156648769715,314.2355673326167,314.2355673326167,314.7489729208048,left,1,0.5030802610599494,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/blank.PNG,space,,,,,,,,,,,,,0,5,5,9,314.8551912231717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.749478610642,314.8551912231717,315.26506500503115,315.26508333365905,315.74857149381637,316.1377384336595,316.0325116799929,316.03253241237485,317.34837853242993,317.34837853242993,318.43281731736784,space,1,1.078057117411845,None,318.14842342254383,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,6,6,5,318.5437352601027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4334561151061,318.5437352601027,318.94859300741814,318.94860863182225,319.4486496458819,319.9781207267631,319.7324305833283,319.73244530632405,321.0515358939126,321.0515358939126,322.33278567795037,right,0,1.26451905230806,None,321.86506494493756,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,7,7,1,322.4428202409342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.33341936771035,322.4428202409342,322.84863378110254,322.84865000644527,323.3485963726746,323.8762252762592,323.63247376076674,323.632494793618,324.9521268268911,324.9521268268911,325.49926580325814,left,1,0.5382940614945255,None,,009,001,2023-11-09_18h15.06.309,untitled,2023.2.2,60.00604004093853,2023-11-09 18h15.38.013214 +0800,
