stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_1/rightstar.PNG,space,,,,,1,3,28,21,,,,,,,,,209.02479549999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.95188289999987,209.02479549999998,209.4539110999999,209.45392129999982,209.9507337,210.40732590000016,210.2473632000001,210.24737390000018,211.55780640000012,211.55780640000012,212.16765609999993,space,1,0.6091544999999314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,4,29,18,,,,,,,,,212.23628640000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.16810269999996,212.23628640000015,212.67318000000023,212.67319099999986,213.16824080000015,213.62455330000012,213.4641191999999,213.46412969999983,214.7750919,214.7750919,215.1513662000002,left,1,0.36871179999980086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,5,30,13,,,,,,,,,215.22044779999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.15174509999997,215.22044779999987,215.65728850000005,215.6572983000001,216.1507418000001,216.61890970000013,216.4477648000002,216.44777479999993,217.7586268,217.7586268,218.1381597999998,space,1,0.3772099999996499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_1/blank.PNG,space,,,,,1,6,31,9,,,,,,,,,218.20660910000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.13854230000015,218.20660910000015,218.64104690000022,218.6410575,219.13723310000023,219.47020620000012,219.43426150000005,219.4342740000002,220.8392571999998,220.8392571999998,222.1279887999999,space,1,1.2871479999998883,None,221.6406053999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,7,32,12,,,,,,,,,222.19845020000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.12835480000012,222.19845020000002,222.63050609999982,222.63051499999983,223.1269628,223.58713320000015,223.42774109999982,223.42775389999997,224.78904109999985,224.78904109999985,225.33797080000022,space,1,0.5457234000000426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_1/blank.PNG,space,,,,,1,8,33,10,,,,,,,,,225.40692750000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.33838000000014,225.40692750000017,225.84045749999996,225.84047169999985,226.33754110000018,226.66844300000002,226.63420640000004,226.6342184,228.03930249999985,228.03930249999985,229.16111520000004,space,1,1.1196696000001793,None,228.84044790000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,9,34,14,,,,,,,,,229.22914219999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.16148789999988,229.22914219999984,229.66387489999988,229.66388559999996,230.1606095000002,230.63501439999982,230.45805520000022,230.4580692999998,231.80565879999995,231.80565879999995,232.2246381,right,1,0.4177591000002394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,10,35,16,,,,,,,,,232.29283840000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.22500179999997,232.29283840000016,232.72723730000007,232.72724830000016,233.22393069999998,233.68667809999988,233.5207031,233.5207135999999,234.83209279999983,234.83209279999983,235.20732839999982,space,1,0.37299590000020544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,11,36,4,,,,,,,,,235.27689629999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.20769999999993,235.27689629999986,235.7104929000002,235.71050349999996,236.2070192000001,236.66016500000023,236.5040468000002,236.5040583,237.81467519999978,237.81467519999978,238.2646593999998,space,1,0.44452259999980015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_1/blank.PNG,space,,,,,1,12,37,8,,,,,,,,,238.33288189999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.26502230000006,238.33288189999985,238.7672163000002,238.76722699999982,239.26711130000012,,239.5662886,239.56640719999996,240.96265170000015,240.96265170000015,241.98789149999993,space,1,1.0213770000000295,None,241.76394320000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,13,38,15,,,,,,,,,242.05731590000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.98827600000004,242.05731590000005,242.49062249999997,242.49063239999987,242.98716300000024,243.45152310000003,243.28745639999988,243.2874683,244.6333168000001,244.6333168000001,244.96771649999982,right,1,0.3294455999998718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,14,39,3,,,,,,,,,245.04350299999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.9681046999999,245.04350299999987,245.47062060000007,245.47063220000018,245.96695790000012,246.4374859999998,246.26754500000015,246.2675567000001,247.57725299999993,247.57725299999993,247.94446160000007,left,1,0.3649571000000833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,15,40,22,,,,,,,,,248.02071190000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.94487620000018,248.02071190000015,248.44818459999988,248.44819439999992,248.94390909999993,249.4202148999998,249.2407148000002,249.24072699999988,250.553355,250.553355,251.19802310000023,space,1,0.6440162999997483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,16,41,17,,,,,,,,,251.2737231000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.19841290000022,251.2737231000001,251.70394940000006,251.70396130000017,252.1971199999998,252.6542841999999,252.49441089999982,252.4944220000002,253.80468710000014,253.80468710000014,254.47120760000007,space,1,0.6626468000004024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,17,42,1,,,,,,,,,254.54091530000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.4715944999998,254.54091530000005,254.97430450000002,254.97431509999979,255.4705611999998,255.92859660000022,255.76731830000017,255.7673276999999,257.0786684999998,257.0786684999998,257.76110430000017,space,1,0.6776376000002529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_1/blank.PNG,space,,,,,1,18,43,11,,,,,,,,,257.82968900000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.7614702999999,257.82968900000014,258.26776659999996,258.26777760000004,258.7601795999999,259.09312950000003,259.0577831999999,259.0577932000001,260.44300169999997,260.44300169999997,262.24464690000013,space,1,1.8010211000000709,None,261.2437709999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,19,44,6,,,,,,,,,262.3122607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.24500850000004,262.3122607,262.74715190000006,262.74716249999983,263.2439548000002,263.7036171,263.5407148999998,263.54072589999987,264.8888572000001,264.8888572000001,265.1442944999999,right,1,0.25198379999983445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,20,45,23,,,,,,,,,265.2127184000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.14465310000014,265.2127184000001,265.64724479999995,265.6472549,266.1439866999999,266.5964726000002,266.44067129999985,266.4406815000002,267.75151300000016,267.75151300000016,268.18786480000017,right,1,0.4353403999998591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_1/blank.PNG,space,,,,,1,21,46,24,,,,,,,,,268.26115059999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.18829259999984,268.26115059999984,268.6904988000001,268.69050890000017,269.18721589999996,269.52047300000004,269.48409089999996,269.48410090000016,270.87090720000015,270.87090720000015,271.5477546000002,space,1,0.6760296000002199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,22,47,5,,,,,,,,,271.61671720000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5481488999999,271.61671720000004,272.0507732000001,272.0507840999999,272.5473399000002,273.01263130000007,272.8439306,272.84394040000006,274.1948378000002,274.1948378000002,274.5414374000002,space,1,0.3434111000001394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,23,48,20,,,,,,,,,274.60942609999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.5418429000001,274.60942609999984,275.0474678999999,275.0474798,275.5407138999999,275.9993978000002,275.83787840000014,275.83789049999996,277.14867970000023,277.14867970000023,277.5042595,left,1,0.35424309999962134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,24,49,7,,,,,,,,,277.57335539999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5046430000002,277.57335539999985,278.0072546000001,278.0072660999999,278.50405409999985,278.9803714999998,278.8008691,278.8008798000001,280.11180250000007,280.11180250000007,280.4213407000002,right,1,0.30627559999993537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4216243999999,280.42553339999995,280.42553339999995,297.2044820000001,space,16.77348979999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.2045076999998,297.20789319999994,297.20789319999994,320.30760469999996,space,23.097746099999767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,0,0,0,,,,,320.3815800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.31162510000013,320.3815800000002,320.8105206,320.8105310000001,321.3078203,321.7645576,321.60371050000003,321.60372050000024,322.9265211000002,322.9265211000002,323.3544849,left,0.4266853999997693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,1,1,2,,,,,323.4267552000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.354961,323.4267552000001,323.85764800000015,323.8576607,324.3542430000002,324.690838,324.6509380000002,324.65094839999983,326.04840120000017,326.04840120000017,326.4612510000002,space,0.4118708000000879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,2,2,4,,,,,326.54102580000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.4615816999999,326.54102580000017,326.9639729999999,326.96398420000014,327.4604128000001,327.9369117000001,327.7578134999999,327.75782449999997,329.1257303000002,329.1257303000002,329.414589,left,0.2833540000001449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,3,3,3,,,,,329.5857381999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.4149652000001,329.5857381999999,329.9174469999998,329.91745979999996,330.4141890000001,330.8774282999998,330.71060339999985,330.71061629999986,332.0245933000001,332.0245933000001,332.29733799999985,space,0.2710365000002639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,4,4,1,,,,,332.3659667000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.2976678,332.3659667000002,332.8005449000002,332.80055570000013,333.2973975,333.76337300000023,333.5939795999998,333.59399059999987,334.9059825999998,334.9059825999998,335.37722029999986,right,0.4686754999997902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,5,5,5,,,,,335.4463031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.3775383000002,335.4463031,335.8840573000002,335.8840688999999,336.37672810000004,336.8398280000001,336.6738346000002,336.67384440000023,337.9851625000001,337.9851625000001,338.4208732000002,space,0.43427120000023933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.42115879999983,338.4272952000001,338.4272952000001,339.42705179999984,339.61526360000016,space,1.1859907999996722,None,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.61529010000004,339.6191230999998,339.6191230999998,340.62729579999996,350.4722698999999,space,10.851679400000194,None,,,,,,,,,,,,,,,,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,0,0,24,350.5493179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.477449,350.5493179,350.9738355999998,350.9738470000002,351.4738468999999,351.93976569999995,351.770704,351.77071860000024,353.09123409999984,353.09123409999984,353.49426730000005,space,1,0.39990579999994225,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,1,1,19,353.56328410000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.49477990000014,353.56328410000015,353.9971489999998,353.9971605999999,354.4945668999999,354.9689364000001,354.7907934,354.79080780000004,356.1037720999998,356.1037720999998,356.5645429000001,space,1,0.459837499999594,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,2,2,17,356.63350900000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.56494299999986,356.63350900000023,357.0671175000002,357.06712890000017,357.5668181000001,358.0189203,357.8640088000002,357.8640227000001,359.17191060000005,359.17191060000005,359.68115739999985,left,1,0.5075145999999222,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,3,3,3,359.74926300000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.68155350000006,359.74926300000016,360.18391340000016,360.1839258,360.6807523000002,361.1416647000001,360.9808812000001,360.9808929000001,362.2888506999998,362.2888506999998,362.5586757000001,space,1,0.26874279999992723,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,4,4,6,362.63199889999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.5590692999999,362.63199889999987,363.06030539999983,363.0603159000002,363.5604254,364.0158623000002,363.8571710000001,363.8571815,365.1681988999999,365.1681988999999,365.80098869999983,space,1,0.6292730999998639,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,5,5,13,365.8751341000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.8013474999998,365.8751341000002,366.3039187999998,366.3039313999998,366.80039829999987,367.26292109999986,367.09718710000016,367.0971973999999,368.40921750000007,368.40921750000007,368.6811899999998,right,1,0.26742749999993976,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,6,6,10,368.75538289999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6816098999998,368.75538289999986,369.18721330000017,369.18722449999996,369.68059230000017,370.01497789999985,369.9776265999999,369.9776385,371.3646887,371.3646887,372.44096820000004,space,1,1.0755530000001272,None,372.16375659999994,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,7,7,0,372.50499720000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4414041,372.50499720000016,372.94378229999984,372.9437951,373.4403241,373.9078201000002,373.73720490000005,373.7372169,375.08972540000013,375.08972540000013,375.40432340000007,left,1,0.3091714000001957,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,8,8,14,375.47738879999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.40469440000015,375.47738879999997,375.9070796000001,375.9070923999998,376.4074295999999,376.88246489999983,376.7039555000001,376.7039669999999,378.0124844000002,378.0124844000002,378.3682023000001,space,1,0.35446109999975306,None,,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,9,9,23,378.4405499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.36858250000023,378.4405499999998,378.8704644999998,378.87047680000023,379.37042269999984,379.84257960000014,379.6672456000001,379.6672564999999,380.98036820000016,380.98036820000016,381.8243247999999,space,1,0.8432642000002488,None,381.7838449999999,005,001,2023-11-11_13h49.43.709,untitled,2023.2.3,271.52736860194943,2023-11-11 13h49.55.145240 +0800,
