stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,text_4.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,condition_1/leftstar.PNG,space,,,,,1,2,27,1,,,,,,,,,152.46229609999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.38954920000106,152.46229609999864,152.90531539999938,152.90532579999126,153.38815410000097,153.83787259999372,153.67229419999057,153.67230639999616,154.98804699999164,154.98804699999164,155.37246289999166,space,1,0.3768979999877047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,3,28,20,,,,,,,,,155.44830629999342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.3728989999945,155.44830629999342,155.88922019999882,155.88923839999188,156.3887154999975,156.83867289999034,156.67201389999536,156.67202630000247,157.97105829999782,157.97105829999782,158.44051089999266,left,1,0.45128459999978077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,4,29,12,,,,,,,,,158.5210659000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4409016999998,158.5210659000004,158.95561170000292,158.95562300000165,159.45749899999646,,159.75477679999312,159.75478750000184,161.0551623999927,161.0551623999927,161.40570920000027,space,1,0.3372234999987995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_1/blank.PNG,space,,,,,1,5,30,11,,,,,,,,,161.47959399998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4062791000033,161.47959399998945,161.9218486000027,161.92186109999602,162.42160169999988,162.75468399999954,162.70555009999953,162.70556059999217,164.10440189999645,164.10440189999645,166.15525229999912,space,1,2.0482654999941587,None,164.90462089999346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,6,31,2,,,,,,,,,166.22134109999752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.15562679999857,166.22134109999752,166.67134169999918,166.67135350000171,167.1550886999903,167.606151400003,167.43849849999242,167.43851079999877,168.8048099000007,168.8048099000007,169.37212739999813,left,1,0.5603190999972867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,7,32,14,,,,,,,,,169.44414619999588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.37251509999624,169.44414619999588,169.8727152999927,169.8727332999988,170.38801100000273,170.827091500003,170.67144249999546,170.6714573999925,171.97105049999664,171.97105049999664,172.62221329999738,right,1,0.6392109999869717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/blank.PNG,space,,,,,1,8,33,24,,,,,,,,,172.6962893000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6227169999911,172.6962893000018,173.13793969999824,173.13795160000154,173.62149029999273,173.93839799999841,173.9068155999994,173.90682730000117,175.31480089999968,175.31480089999968,177.3892896999896,space,1,2.060210099996766,None,176.1220750999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/blank.PNG,space,,,,,1,9,34,10,,,,,,,,,177.4543524999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3898874000006,177.4543524999899,177.90573119999317,177.9057449999964,178.38792890000332,178.70449839999492,178.67244709999068,178.6724583999894,180.00445690000197,180.00445690000197,181.9734088999976,space,1,1.9562803000007989,None,180.8061474999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,10,35,3,,,,,,,,,182.0377959000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.97384369999054,182.0377959000034,182.4877359999955,182.4877470999927,182.9884158999921,183.43705749999208,183.27183420000074,183.27184469999338,184.6376988999982,184.6376988999982,185.4220256999979,left,1,0.770537600008538,None,185.48940510000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,11,36,22,,,,,,,,,185.48940510000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.42238360000192,185.48940510000102,185.9381868999917,185.93819809998968,186.4219876999996,186.86045860000013,186.70548129999952,186.7054913999891,188.03781239999807,188.03781239999807,188.37188109999988,space,1,0.3200488000002224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,12,37,15,,,,,,,,,188.4460323999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3723566999979,188.4460323999956,188.87252609999268,188.87253709998913,189.37169519999588,189.80977219999477,189.65590209999937,189.65591210000275,190.97220299999753,190.97220299999753,191.68966289999662,right,1,0.7078602999972645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_1/blank.PNG,space,,,,,1,13,38,8,,,,,,,,,191.76568539999425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.69018009999127,191.76568539999425,192.20500549999997,192.2050212000031,192.70494699999108,193.03854989999672,192.9896574000013,192.989668299997,194.4001516999997,194.4001516999997,194.57226489999448,space,1,0.1664664999989327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,14,39,21,,,,,,,,,194.63789640000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.57269950000045,194.63789640000323,195.07281699999294,195.07283009999082,195.57214409999142,196.02078910000273,195.85594509998919,195.8559557999979,197.2151087999955,197.2151087999955,197.30568689999927,space,1,0.08683720001135953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,15,40,16,,,,,,,,,197.37598419999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.3060559000005,197.37598419999995,197.82130589999724,197.82131610000215,198.30482609999308,198.75050339999143,198.58876169999712,198.58877360000042,199.90482369999518,199.90482369999518,200.4884827999922,space,1,0.5748924999934388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,16,41,4,,,,,,,,,200.55835199999274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.48884330000146,200.55835199999274,200.9893793999945,200.98939019998943,201.4881342000008,201.92908010000247,201.77261849999195,201.77263110000058,203.088016099995,203.088016099995,203.52179489999253,space,1,0.426276099999086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,17,42,18,,,,,,,,,203.59742099999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.52220759999182,203.59742099999858,204.02315069999895,204.02316989999963,204.52181949999067,204.97120919999725,204.80522290000226,204.80523349999567,206.12114469999506,206.12114469999506,206.43895879999036,left,1,0.30075599999690894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,18,43,0,,,,,,,,,206.51105439999083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.4393366000004,206.51105439999083,206.95517169999948,206.95518150000134,207.43860209999548,207.88819159999548,207.72178969999368,207.72180030000163,209.03798769999412,209.03798769999412,209.43882389999635,space,1,0.3848364000004949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,19,44,5,,,,,,,,,209.52143739999156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.43923079999513,209.52143739999156,209.95506189999287,209.95507250000082,210.43809349999356,210.87765939999372,210.72216520000075,210.7221761999972,212.03754009999102,212.03754009999102,212.32168239999737,space,1,0.2750919999962207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,20,45,17,,,,,,,,,212.39338939999288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.3220575000014,212.39338939999288,212.83818169998995,212.83819239999866,213.32286929999827,,213.62308119999943,213.62309349999123,214.92160980000335,214.92160980000335,215.25519650000206,space,1,0.32282679999480024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,21,46,13,,,,,,,,,215.3381403999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.25558659998933,215.3381403999956,215.75612369998998,215.75613470000098,216.25489229999948,216.6988255000033,216.53898379999737,216.5389945999923,217.8549761000031,217.8549761000031,218.12179130000004,space,1,0.25938599999062717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,22,47,23,,,,,,,,,218.18796670000302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.12216210000042,218.18796670000302,218.6379806999903,218.6379911999975,219.12101360000088,219.560891599991,219.4057568999997,219.40576690000307,220.72110989999783,220.72110989999783,221.12313249999715,right,1,0.3970164000056684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_1/blank.PNG,space,,,,,1,23,48,9,,,,,,,,,221.19166050000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.12350790000346,221.19166050000058,221.63855989999138,221.63857100000314,222.1383264999895,222.4538207000005,222.4228282999975,222.42283959999622,223.83757160000096,223.83757160000096,224.12196879999829,space,1,0.2814734999992652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,24,49,6,,,,,,,,,224.20424779999303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.12237529999402,224.20424779999303,224.63923929999874,224.6392516999913,225.12268200000108,225.58086239999102,225.40533749999304,225.40536079999583,226.75907309999457,226.75907309999457,227.13852629999747,right,1,0.3722732000023825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.1388042000035,227.15444499999285,227.15444499999285,231.32196279999334,space,4.163564000002225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.32198719998996,231.33789640000032,231.33789640000032,246.33855570000014,space,14.9853371999925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,0,0,4,,,,,246.41561799999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.34245060000103,246.41561799999909,246.85489750000124,246.85490939999,247.33858480000345,247.77700119999645,247.6220822000032,247.62209740000253,248.95502329999,248.95502329999,249.50606210000115,left,0.5438752000045497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,1,1,1,,,,,249.57470240000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.50650059999316,249.57470240000112,250.0226888999896,250.0227004999906,250.5213434999896,250.9723612999951,250.80539009999484,250.8054012999928,252.12138919999416,252.12138919999416,252.4895561000012,space,0.36516060000576545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,2,2,2,,,,,252.5550402999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.48991049999313,252.5550402999943,253.00578079999832,253.00579260000086,253.50497909999103,253.82873310000286,253.78894109999237,253.788953700001,255.20460099999036,255.20460099999036,256.7720791000029,space,1.5519085999985691,None,256.00438810000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,3,3,0,,,,,256.8372543000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7724174999894,256.8372543000005,257.2883803000004,257.28839190000144,257.7725322999904,258.2151644999976,258.0559191999928,258.05592919999617,259.42118979999213,259.42118979999213,259.83885879999434,left,0.4059345999994548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,4,4,3,,,,,259.91110440000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8392004999914,259.91110440000193,260.35519859999476,260.3552103999973,260.8396846999967,261.3208034999989,261.13847229999374,261.1384854999924,262.43723929999396,262.43723929999396,262.7224494999973,space,0.27785040000162553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,5,5,5,,,,,262.7942117999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.7228452999989,262.7942117999919,263.2381186999992,263.2381306000025,263.73869499999273,264.176813500002,264.0222677999991,264.0222791999986,265.3377327999915,265.3377327999915,265.87169089999225,space,0.5173813000001246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8719229999988,265.88792579999426,265.88792579999426,266.88781200000085,266.9051000999898,space,1.002419500000542,None,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.9051255999948,266.9216068999958,266.9216068999958,267.9216042999906,268.05576639999344,space,1.1326390999893192,None,,,,,,,,,,,,,,,,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,0,0,1,268.132007799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.06136069999775,268.132007799999,268.5718978999939,268.57191069998953,269.054713599995,269.50474669999676,269.3384417999914,269.33845460000157,270.6711604000011,270.6711604000011,271.1059183999896,left,1,0.4212858000100823,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,1,1,15,271.1736511999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.1064287999907,271.1736511999916,271.62132369999017,271.62133509998966,272.1226008999947,,272.40657239999564,272.4065854999935,273.72103829999105,273.72103829999105,273.9887962999928,space,1,0.25477840000530705,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,2,2,24,274.0534947999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.98930809999,274.0534947999986,274.5047307999921,274.50474429999304,275.00474279999617,275.4542336000013,275.2889412999939,275.28895229999034,276.5877837000007,276.5877837000007,276.70680159999756,space,1,0.1177698999963468,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,3,3,11,276.78161839999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.70728360000066,276.78161839999666,277.2218214000022,277.22184669999115,277.70547200000146,278.0210364999948,277.9889875999943,277.98900409998896,279.4207621999958,279.4207621999958,280.65544729999965,space,1,1.2236828999884892,None,280.22098359999654,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,4,4,10,280.72386279999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.65609059999406,280.72386279999046,281.1710441999894,281.1710571000003,281.6719280999969,281.9884164999967,281.9554310999956,281.95544269999664,283.27119339999626,283.27119339999626,284.08905389999563,space,1,0.8046104999957606,None,284.0716163999896,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,5,5,13,284.1552582000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0894516999979,284.1552582000004,284.60489329999837,284.6049074999901,285.0889915000007,285.53290330000164,285.3724710999959,285.37248479999835,286.7385274999979,286.7385274999979,287.13920269999653,right,1,0.39883210000698455,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,6,6,7,287.2066627000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.1395870999986,287.2066627000022,287.6548849999963,287.65489959999104,288.15485510000144,288.61613110000326,288.4386002999963,288.43861109999125,289.7373159999988,289.7373159999988,289.8055539999914,space,1,0.05911470000864938,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
1,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,7,7,12,289.8875032999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8059477999923,289.8875032999931,290.32104860000254,290.32106329999806,290.8208874999982,291.27179420000175,291.1048946999945,291.1049059999932,292.4043296000018,292.4043296000018,292.80539199999475,right,1,0.38728890000493266,None,,006,001,2023-11-12_14h08.58.228,untitled,2023.2.3,60.8933665854337,2023-11-12 14h09.07.920587 +0800,
