stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,image_7.stopped,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,routine.stopped,routine_1.started,image_2.started,key_resp.started,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,text_3.stopped,image_2.stopped,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/rightstar.PNG,right,,,,,1,3,28,7,,,,,,,,,177.88544790000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.81250379999983,177.88544790000014,178.3152052999999,178.31521609999982,178.81182750000016,179.1122507,179.1122602999999,180.4194177999998,180.4194177999998,180.76520100000016,right,1,0.34448509999992893,None,179.2829683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,4,29,4,,,,,,,,,180.83980669999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.7655466000001,180.83980669999983,181.26848130000008,181.2684908000001,181.76527499999975,182.0622573999999,182.06226560000005,183.37302679999993,183.37302679999993,183.9690055000001,space,1,0.5944178000004285,None,182.22622300000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,5,30,18,,,,,,,,,184.04217759999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.96935799999983,184.04217759999983,184.47181349999983,184.47182440000006,184.96840059999977,185.2658636000001,185.26588409999977,186.57583699999986,186.57583699999986,186.94945289999987,left,1,0.36630129999957717,None,185.4296601000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,6,31,19,,,,,,,,,187.02278639999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.94987549999996,187.02278639999986,187.45181580000008,187.45182620000014,187.9515133,188.24870819999978,188.24871930000018,189.57799350000005,189.57799350000005,190.02557949999982,left,1,0.44634450000012293,None,188.40931219999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_1/blank.PNG,space,,,,,1,7,32,9,,,,,,,,,190.10238879999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.02599169999985,190.10238879999997,190.52843960000018,190.5284499999998,191.02482150000014,191.32243519999975,191.32244549999996,192.73557870000013,192.73557870000013,193.40555600000016,space,1,0.6668420999999398,None,191.35826369999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_1/blank.PNG,space,,,,,1,8,33,10,,,,,,,,,193.4830132000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.40589450000016,193.4830132000002,193.90860029999976,193.90860999999995,194.40493770000012,194.70200879999993,194.70201799999995,196.00896349999994,196.00896349999994,197.48228370000015,space,1,1.4713565999995808,None,194.7374952,196.80848349999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,9,34,16,,,,,,,,,197.55605409999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.48266699999976,197.55605409999998,197.98524719999978,197.9852578,198.48527669999976,198.78190210000002,198.78191090000018,200.12951699999985,200.12951699999985,200.5491060999998,left,0,0.41724139999996623,None,198.94567159999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,10,35,20,,,,,,,,,200.62884600000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.54946689999997,200.62884600000007,201.0498263999998,201.04983600000014,201.54842959999996,201.84580589999996,201.84581489999982,203.1568960999998,203.1568960999998,203.78250089999983,left,1,0.6201157000000421,None,202.0095041999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,11,36,6,,,,,,,,,203.85603790000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.78287880000016,203.85603790000005,204.28512499999988,204.28513539999994,204.7848914000001,205.08260400000017,205.08261649999986,206.38976270000012,206.38976270000012,206.92919560000018,right,1,0.5361631000000671,None,205.2494231999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,12,37,15,,,,,,,,,207.00292369999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.92956279999999,207.00292369999988,207.4315277999999,207.43153930000017,207.93201940000017,208.23188709999977,208.2318967000001,209.53634109999985,209.53634109999985,210.00242709999975,right,1,0.4652108000000226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,13,38,22,,,,,,,,,210.07600880000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.00279,210.07600880000018,210.50517179999997,210.50518269999975,211.00843720000012,211.3050973999998,211.3051077,212.61000000000013,212.61000000000013,212.91258800000014,space,1,0.29643990000022313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,14,39,21,,,,,,,,,212.9863562999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.91301620000013,212.9863562999999,213.41504639999994,213.41505700000016,213.91512430000012,214.21203460000015,214.21204579999994,215.52276819999997,215.52276819999997,216.03559219999988,space,1,0.5088675000001786,None,214.37612690000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,15,40,23,,,,,,,,,216.1089106999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.03594859999976,216.1089106999998,216.53849360000004,216.53850479999983,217.03524349999998,217.33213939999996,217.33215010000004,218.64305030000014,218.64305030000014,218.90547629999992,right,1,0.26029339999968215,None,217.4930049999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,16,41,12,,,,,,,,,218.98289019999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.90582159999985,218.98289019999993,219.40832279999995,219.40833169999996,219.9050972,220.2055022999998,220.20551369999976,221.51319469999999,221.51319469999999,221.7856827999999,space,1,0.2699885000001814,None,220.36646740000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,17,42,13,,,,,,,,,221.8625677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.78603449999991,221.8625677,222.29214409999986,222.29215470000008,222.7852082999998,223.08199259999992,223.08200249999982,224.39360699999997,224.39360699999997,224.70571689999997,space,1,0.3113088999998581,None,223.24620989999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,18,43,3,,,,,,,,,224.78580610000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.70605849999993,224.78580610000017,225.20849640000006,225.20850719999999,225.7048576000002,226.00202189999982,226.00203139999985,227.31330049999997,227.31330049999997,227.6124635000001,left,1,0.2971896000003653,None,226.17303850000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,19,44,5,,,,,,,,,227.69248449999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.61287600000014,227.69248449999986,228.11516900000015,228.1151786999999,228.6114945999998,228.90854739999986,228.90855599999986,230.22298629999977,230.22298629999977,230.4924120999999,space,1,0.26864409999961936,None,229.0731162000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,20,45,17,,,,,,,,,230.56615520000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.49283890000015,230.56615520000014,230.9953071,230.99531739999975,231.49480959999983,231.79199259999996,231.79200149999997,233.09972049999988,233.09972049999988,233.43896129999985,space,1,0.333722299999863,None,231.96984650000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,condition_1/blank.PNG,space,,,,,1,21,46,8,,,,,,,,,233.51880679999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.43932630000018,233.51880679999977,233.94188480000003,233.94189559999995,234.43859789999988,234.73546099999976,234.73547120000012,236.13903690000006,236.13903690000006,237.54429290000007,space,1,1.3986343999999917,None,234.77497200000016,236.93835940000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_1/blank.PNG,space,,,,,1,22,47,11,,,,,,,,,237.66274750000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.54831460000014,237.66274750000002,238.04871129999992,238.04872209999985,238.54851839999992,238.8455098999998,238.84551969999984,240.15137779999986,240.15137779999986,241.79225050000014,space,1,1.6387313000000177,None,238.8813181999999,240.9552131999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,23,48,1,,,,,,,,,241.86583519999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.79262419999986,241.86583519999976,242.2952540000001,242.29526380000016,242.79176340000004,243.08913089999987,243.0891413999998,244.4359356,244.4359356,244.77610430000004,space,1,0.339267800000016,None,243.2494155999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_1/blank.PNG,space,,,,,1,24,49,24,,,,,,,,,244.84929060000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.77647160000015,244.84929060000013,245.27858650000007,245.27859720000015,245.77842640000017,246.07533090000015,246.07534020000003,247.4825418999999,247.4825418999999,248.65552500000013,space,1,1.1699558000000252,None,246.11179690000017,248.2823389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.65581209999982,248.66010469999992,248.66010469999992,252.6390276000002,space,3.9762187999999696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.63904989999992,252.64510629999995,252.64510629999995,254.22888030000013,space,1.578377399999681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,0,0,0,,,,,254.30638820000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.23388990000012,254.30638820000013,254.73163290000002,254.7316455,255.22841719999997,255.68930199999977,255.52548419999994,255.52549390000013,256.84115900000006,256.84115900000006,257.2099588000001,space,0.36443350000035934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,1,1,1,,,,,257.28301120000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.2104886000002,257.28301120000015,257.71190449999995,257.71191469999985,258.21138370000017,258.67286430000013,258.50871259999985,258.50872489999983,259.8197854,259.8197854,260.39566939999986,right,0.5719483000002583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,2,2,2,,,,,260.4682922000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3959850000001,260.4682922000002,260.8984335,260.89844459999995,261.39507820000017,261.72856980000006,261.6919088999998,261.69191980000005,263.1006966,263.1006966,263.6687723,space,0.5646425999998428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,3,3,5,,,,,263.74578840000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6690902999999,263.74578840000004,264.1717699000001,264.17178030000014,264.6685730999998,265.14279579999993,264.9653352,264.96534599999995,266.3155959999999,266.3155959999999,266.7151561999999,right,0.3968457999999373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,4,4,3,,,,,266.79246139999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.71550049999996,266.79246139999987,267.2186689,267.2186794999998,267.7153684,268.1794638000001,268.01181429999997,268.01182500000004,269.32691620000014,269.32691620000014,269.6421765,right,0.3104036999998243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,5,5,4,,,,,269.71626190000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.6425503999999,269.71626190000006,270.1450931999998,270.1451043000002,270.6417412999999,271.0950244999999,270.9384667999998,270.93847749999986,272.2498713,272.2498713,272.7822888999999,space,0.5313317999998617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7825363000002,272.7863102000001,272.7863102000001,273.79166209999994,277.88871500000005,space,5.0995106000000305,None,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.88873950000016,277.89299100000017,277.89299100000017,278.8950408999999,279.67541819999997,space,1.7806781999997838,None,,,,,,,,,,,,,,,,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/rightstar.PNG,left,,,,,,,,,,,,,0,0,0,5,279.7559166000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.6805466999999,279.7559166000001,280.1783316000001,280.1783440999998,280.67523619999974,281.1328474000002,280.9719415999998,280.9719525999999,282.2909150999999,282.2909150999999,282.6887802000001,space,0,0.39155140000002575,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,1,1,6,282.7621487000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6892754999999,282.7621487000001,283.19167179999977,283.1916836999999,283.68848579999985,284.15936569999985,283.9888255999999,283.9888381999999,285.29631960000006,285.29631960000006,285.59547310000016,right,0,0.2973926000004212,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,2,2,2,285.6694787000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5958305999998,285.6694787000001,286.09855719999996,286.09856919999993,286.59506550000015,287.0563496,286.8918233999998,286.8918343,288.2031118,288.2031118,288.67931439999984,left,0,0.47454860000016197,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,3,3,3,288.74891660000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.67970920000016,288.74891660000003,289.18168779999996,289.18169940000007,289.68168479999986,290.1527695,289.9784903999998,289.97849970000016,291.2894255000001,291.2894255000001,291.6564840000001,left,0,0.3628494999998111,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,4,4,23,291.73218880000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.65689680000014,291.73218880000013,292.15847239999994,292.1584836000002,292.65812989999995,,292.95839909999995,292.95841169999994,294.2662491000001,294.2662491000001,294.63599650000015,right,0,0.3679786000002423,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,5,5,1,294.7085591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.6364116,294.7085591,295.13821419999977,295.13822819999996,295.63802099999975,296.09884939999984,295.9351523999999,295.93516199999976,297.24685390000013,297.24685390000013,297.55228020000004,space,0,0.30364490000010846,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,6,6,24,297.6213208999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5527090999999,297.6213208999998,298.0550742999999,298.05508899999995,298.5517479,299.0090329999998,298.84842720000006,298.8484368999998,300.159572,300.159572,311.7986953999998,space,1,11.636229899999762,None,300.9617586999998,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,7,7,18,311.8687371000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.7990684000001,311.8687371000001,312.313631,312.3137074000001,312.7986096999998,313.2592411999999,313.0976943999999,313.0977063,314.40600889999996,314.40600889999996,315.3921642,space,1,0.9846631999998863,None,315.20826709999983,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/rightstar.PNG,right,,,,,,,,,,,,,0,8,8,13,315.4644204000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.3925327000002,315.4644204000001,315.8950378999998,315.89504829999987,316.3914233999999,316.84923789999993,316.6887781999999,316.6887885000001,317.9995227999998,317.9995227999998,318.29882080000016,right,1,0.29818999999997686,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,9,9,22,318.37615049999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.2991885000001,318.37615049999977,318.8018731000002,318.8018843,319.29794519999996,319.7522994000001,319.59506039999997,319.59506999999985,320.90716810000004,320.90716810000004,321.24881430000005,left,1,0.33996369999977105,None,,007,001,2023-11-11_13h59.12.795,untitled,2023.2.3,299.1808428503304,2023-11-11 13h59.27.857571 +0800,
