stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,image_9.stopped,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/blank.PNG,space,,,,,1,2,27,11,,,,,,,,,275.69451891923404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5881931576407,275.69451891923404,276.10290220818297,276.1029172316753,276.60294352278675,276.99337463992447,276.8871988127837,276.88722495366005,278.20290307954565,278.20290307954565,,278.6045297030969,space,1,0.3983019247198172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,3,28,1,,,,,,,,,278.7201105368465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.6055543052671,278.7201105368465,279.1195740779858,279.1195857963098,279.6195435802965,280.1165384311448,279.9034581374897,279.9034698558137,281.22350389303756,281.22350389303756,,281.60431276386885,space,1,0.369499786816732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,4,29,23,,,,,,,,,281.7155548130613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.6052823800578,281.7155548130613,282.1195671671794,282.119583392551,282.61963342078,283.1295085124609,282.9035068136045,282.9035278464937,284.22357390251136,284.22357390251136,,284.78688485184284,right,1,0.5611731063863772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,5,30,22,,,,,,,,,284.8906127511591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.78744162246517,284.8906127511591,285.30259056086015,285.30260227918393,285.7862655834929,286.29613767047545,286.07036432870086,286.0703892676979,287.40617153042217,287.40617153042217,,287.8704352996781,space,1,0.4592555378844736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,6,31,18,,,,,,,,,287.97732804786847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.87112938501946,287.97732804786847,288.38614281151445,288.38615573171774,288.8863103234528,289.3933006041548,289.17047246779794,289.170497707265,290.4891312545428,290.4891312545428,291.3030475754938,291.7713733965802,left,1,1.271645772494594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,7,32,15,,,,,,,,,291.88151332238226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7725332101809,291.88151332238226,292.2864880814129,292.2865001002067,292.7864828231907,293.30259506790776,293.07021169001973,293.0702528543884,294.39031303248885,294.39031303248885,295.20307464782695,295.3543353742248,right,1,0.9471755984832271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_1/blank.PNG,space,,,,,1,8,33,9,,,,,,,,,295.462338959431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.3553143049787,295.462338959431,295.86964205928825,295.8696591860694,296.36940393693635,296.75369074621995,296.653408034143,296.65342516092414,297.96971955046115,297.96971955046115,298.7696207559761,299.4378197186941,space,1,1.4545309500465464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,9,34,12,,,,,,,,,299.54677549283815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.43882779502314,299.54677549283815,299.95305038488686,299.9530666102585,300.4528666475769,300.9624076167904,300.73701617218853,300.737038406957,302.05617313793573,302.05617313793573,,302.45363104286184,space,1,0.38523989963118765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_1/blank.PNG,space,,,,,1,10,35,8,,,,,,,,,302.5575863978504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.45416587918544,302.5575863978504,302.96969641428313,302.969712038715,303.4695343108019,303.85905230008166,303.75360060526646,303.7536330560097,305.06974235612233,305.06974235612233,,305.2878744492764,space,1,0.21202294027170865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,11,36,17,,,,,,,,,305.4047992846415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.28890205614516,305.4047992846415,305.8030462233796,305.8030639511003,306.30294751903557,306.8095225504121,306.5870348463893,306.58705918444684,307.906576113068,307.906576113068,308.71951710890335,309.0876900208857,space,1,1.173744283936685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,12,37,13,,,,,,,,,309.19799220040386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.08855807826694,309.19799220040386,309.6029236917768,309.60293991714843,310.1030791849216,310.6029507340629,310.38668666193325,310.38670228636533,311.7068682298511,311.7068682298511,312.51972238990106,313.4372485255194,space,1,1.717464298924142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,13,38,20,,,,,,,,,313.54063989860947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.4377100472009,313.54063989860947,313.95288572741197,313.9528980466757,314.4529480749047,314.97786528795086,314.7371471770407,314.7371715150982,316.05760337439665,316.05760337439665,316.8697793740073,316.87132919746614,left,1,0.806765138647279,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,14,39,4,,,,,,,,,316.99327909051385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.8725130486541,316.99327909051385,317.3863522389961,317.3863693657772,317.8860873748281,318.38686303773216,318.1700503076661,318.17006262692985,319.49107048692053,319.49107048692053,320.30270023235335,320.37073111224026,space,1,0.8698511862999112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,15,40,6,,,,,,,,,320.485302066842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3714985122235,320.485302066842,320.8863013093576,320.88631663331967,321.3863333093959,321.89654342495373,321.67034131271066,321.6703644488887,322.99034620435987,322.99034620435987,323.80289148140946,323.83673249860817,right,1,0.8356312766272822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_1/blank.PNG,space,,,,,1,16,41,24,,,,,,,,,323.9369298772492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.83718530666397,323.9369298772492,324.3530121050287,324.3530274289908,324.83631604740344,325.21288649060534,325.12018883928795,325.12020867029787,326.43675996155184,326.43675996155184,327.23619844350605,332.72067181451644,space,1,6.267592734759319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,17,42,21,,,,,,,,,332.8295308373704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.7214779751098,332.8295308373704,333.2363688099081,333.23638413387016,333.736303157247,334.2548308790456,334.0204668039414,334.02048963964967,335.34689574086997,335.34689574086997,,335.98705515815095,space,1,0.6306441382391768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,18,43,3,,,,,,,,,336.08758876254797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.9875999099793,336.08758876254797,336.502996735996,336.50301296136763,337.0031585390075,337.5081585074581,337.2872392560248,337.2872635940821,338.60692805339704,338.60692805339704,,339.22125547718974,left,1,0.6102458414222838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,19,44,5,,,,,,,,,339.32772155820066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2221980510926,339.32772155820066,339.7362845281166,339.7362986501994,340.2363381619839,340.7436893069694,340.52028637179956,340.520306803749,341.8414348516776,341.8414348516776,342.6529053480929,346.13754698221624,space,1,4.279307152594583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_1/blank.PNG,space,,,,,1,20,45,10,,,,,,,,,346.2510074002719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.138415941007,346.2510074002719,346.65314271927014,346.6531580432322,347.1529154138327,347.5508147089604,347.43725603726557,347.4372812767324,348.7530540506191,348.7530540506191,349.55295315284525,350.25408961993867,space,1,1.4878446426675964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,21,46,19,,,,,,,,,350.35439396584434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.25482096354085,350.35439396584434,350.76974635237116,350.7697613758635,351.26955750707384,351.7815127514896,351.55392336997375,351.55394860944057,352.8737569938112,352.8737569938112,,353.52124847624236,left,1,0.6385636219356456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,22,47,0,,,,,,,,,353.62712533588774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.52218834591645,353.62712533588774,354.03642505786297,354.0364400813553,354.5366523633006,355.0379289094358,354.820171502178,354.8202006477529,356.13988884418563,356.13988884418563,,356.2043116821774,space,1,0.060966833837937884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,23,48,16,,,,,,,,,356.31908395157507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.2051313639138,356.31908395157507,356.7196294846251,356.7196412029491,357.21984627361803,357.72805195484193,357.5039510282229,357.5039756667502,358.8237618163523,358.8237618163523,,359.4704149879167,space,1,0.6416139917989767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,24,49,2,,,,,,,,,359.57307321458575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.47099549565655,359.57307321458575,359.9864518147026,359.98646864101397,360.4698461985006,360.96557006190596,360.7534134125533,360.75342543134707,362.090073047224,362.090073047224,,362.5874305651748,left,1,0.49445678207007404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.58795698834274,362.60357961744785,362.60357961744785,366.18758272310424,space,3.5733045763661266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1876289954603,366.20288895746285,366.20288895746285,400.35463794735824,space,34.15015800206788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,0,0,4,,,,,400.49931868462727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.36527427939063,400.49931868462727,400.87012731808727,400.8701531584941,401.36996401272677,401.8819907689656,401.65423552809534,401.65426527461,402.9840612766184,402.9840612766184,403.6205639758891,left,0.6333327424092658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,1,1,5,,,,,403.7338942905021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.6212253100173,403.7338942905021,404.13663745999634,404.13665729100603,404.63663370412314,405.14538323576585,404.92073335074065,404.92076009255675,406.2405645708195,406.2405645708195,407.0372219038911,space,0.7844714780501363,None,407.13397649905164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,2,2,2,,,,,407.13397649905164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.03767471194715,407.13397649905164,407.55314815777433,407.553166185965,408.053195181305,408.428461585381,408.3372437480489,408.3372668842269,409.6538881849549,409.6538881849549,413.2377122105838,space,3.57085785042068,None,410.45311363378914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,3,3,0,,,,,413.34418610381067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.23842011753777,413.34418610381067,413.75335001341614,413.75337435147344,414.2533089992821,414.77110687982804,414.5370435750383,414.5370703168546,415.86262248277626,415.86262248277626,417.10437721465064,left,1.2266693428514372,None,416.66974277678014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,4,4,3,,,,,417.2156964845931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.1050616849568,417.2156964845931,417.61965385272947,417.619666472463,418.1197925195629,418.63025863542816,418.40439455176056,418.4044291057928,419.7239817903255,419.7239817903255,420.37124251191585,space,0.6363912249582881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,5,5,1,,,,,420.4796616469173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.37208082278266,420.4796616469173,420.8867454037879,420.8867658357374,421.3864805396199,421.8927833453172,421.6706510971205,421.6706751347083,422.990701960656,422.990701960656,423.4704813917524,space,0.47412669190816814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.4707872700542,423.48647480064574,423.48647480064574,424.48657395569467,427.73773249229816,space,4.24315071477281,None,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.7377844735813,427.7532268207797,427.7532268207797,428.75334069885093,431.920939473054,space,4.151474059987777,None,,,,,,,,,,,,,,,,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,0,0,16,432.08252103814743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.9497996016371,432.08252103814743,432.4367734826949,432.43679151088554,432.9367628160155,433.4515559981144,433.2208065752418,433.22083542034693,434.5460732948111,434.5460732948111,434.9887720428435,left,1,0.43081366332535254,None,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,1,1,0,435.1007685718157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.9908071251016,435.1007685718157,435.5033116283935,435.50333266128246,436.0031885859919,436.5097621150194,436.28730746267934,436.28733089932734,437.6077822891657,437.6077822891657,438.52177640175955,left,1,0.9051972569507143,None,438.4201136316858,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,2,2,23,438.6343928000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.5230738305488,438.6343928000215,439.03658310500145,439.03660173413164,439.53665536799895,440.0364133395392,439.82032173710036,439.82033555871317,441.1405387604598,441.1405387604598,441.9207183272483,space,1,0.7726524967090427,None,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,3,3,17,442.0200782964321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.92129282559154,442.0200782964321,442.43652078755554,442.4365409190352,442.9365885435054,443.4400672331326,443.2205322462735,443.22055598339125,444.52487875290603,444.52487875290603,445.07054791577593,left,1,0.5400909402032994,None,,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/blank.PNG,space,,,,,,,,,,,,,0,4,4,11,445.16896380870776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0710400853816,445.16896380870776,445.5864149770998,445.58646816026226,446.0701230514155,446.4584767200472,446.35409890445703,446.3541274490922,447.66998555641453,447.66998555641453,448.78794280616603,space,1,1.1146971519362978,None,448.4700303865154,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,5,5,19,448.90006433059375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.78891993410093,448.90006433059375,449.30331228942714,449.3033309185573,449.80316370708874,450.3087847467084,450.08736491251375,450.0873910533903,451.4074647526338,451.4074647526338,452.48773346882535,space,1,1.0736785110877918,None,452.21982764448785,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,6,6,15,452.5957328474535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.48859371399067,452.5957328474535,453.00336526226056,453.00338419186096,453.50330591946636,454.0073065252136,453.7875500920791,453.7875786367142,455.1059739114053,455.1059739114053,456.0039905400074,space,1,0.8952192543481488,None,455.91997917143044,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
1,condition_2/blank.PNG,space,,,,,,,,,,,,,0,7,7,8,456.10275888406704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0044400428951,456.10275888406704,456.52001324471075,456.52003187384116,457.019962615542,457.3792046623305,457.3041217551886,457.30415390546204,458.6032506029678,458.6032506029678,459.6875795681708,space,1,1.0697444594113676,None,459.4032825128654,002,001,2023-11-09_17h57.35.914,untitled,2023.2.2,60.068422809995745,2023-11-09 17h57.44.814980 +0800,
