stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,routine_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_18.started,text_5.started,key_resp_4.started,routine_18.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,image_3.started,trial.stopped,routine.started,text_3.started,text_3.stopped,routine.stopped,routine_1.started,image_2.started,key_resp.started,image_2.stopped,routine_1.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_22.started,text_10.started,key_resp_9.started,routine_22.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_19.started,text_7.started,key_resp_6.started,routine_19.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,routine_23.started,image_8.started,routine_23.stopped,routine_24.started,text_11.started,text_11.stopped,routine_24.stopped,routine_25.started,image_9.started,key_resp_10.started,image_9.stopped,routine_25.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_26.started,text_12.started,key_resp_11.started,text_12.stopped,routine_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_27.started,text_13.started,key_resp_12.started,text_13.stopped,routine_27.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,routine_10.started,image_4.started,routine_10.stopped,routine_11.started,text.started,text.stopped,routine_11.stopped,routine_12.started,image_5.started,key_resp_2.started,routine_12.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,condition_1/leftstar.PNG,left,,,,,1,2,27,20,,,,,,,,,266.33713046407183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.2184348734288,266.33713046407183,266.73254836729484,266.7325609870056,267.2329793905101,267.777860340065,267.51722906006876,267.51726151075354,268.83717328094735,268.83717328094735,,269.4334873639136,left,1,0.5865569432896791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,3,28,13,,,,,,,,,269.54861037454384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4340420302469,269.54861037454384,269.95008033046815,269.9501151849072,270.4493377205856,270.9832500382347,270.73327970957826,270.73331005697787,272.0535874983136,272.0535874983136,,272.7006141893023,right,0,0.6439081200926466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,4,29,7,,,,,,,,,272.82073160068694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.701599728616,272.82073160068694,273.2159406777446,273.2159547998017,273.71598469649734,274.25403778161103,273.9999447136481,273.9999666479073,275.3203567652315,275.3203567652315,276.13254482175694,276.30051407293035,right,1,0.9766799764552161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/blank.PNG,space,,,,,1,5,30,24,,,,,,,,,276.4116802033095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.30134697383846,276.4116802033095,276.81599740634897,276.81601122793677,277.31623462686366,277.69319169611003,277.6004860992384,277.60051614616873,278.91600891432313,278.91600891432313,279.7160988748326,280.1672937961803,space,1,1.2352311074666886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,6,31,12,,,,,,,,,280.2891563332769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.1682249505502,280.2891563332769,280.6824258809834,280.6824372988169,281.18279230329836,281.72195111544715,281.4668616912754,281.4668863297584,282.78701954582857,282.78701954582857,,283.55088763139133,space,1,0.7497772771291693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,7,32,21,,,,,,,,,283.6730064688036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.55184462612146,283.6730064688036,284.06602963168166,284.0660455565546,284.56608717155314,285.1056131571902,284.850153254368,284.85017759238144,286.1698877476731,286.1698877476731,286.9825793907503,287.1169775071685,space,1,0.9413225516937018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/rightstar.PNG,right,,,,,1,8,33,15,,,,,,,,,287.23004681011275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.11770734710535,287.23004681011275,287.63306778857896,287.63309392940823,288.1329450468686,288.6760649458388,288.4172019276907,288.4172340779062,289.73674892815075,289.73674892815075,,290.31681573449555,right,1,0.5755447433346035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,9,34,0,,,,,,,,,290.429629338063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.317391133211,290.429629338063,290.83272062634614,290.8327353493421,291.332687124019,291.87326955972526,291.61691936635816,291.6169437043718,292.93672957792774,292.93672957792774,,293.60054078465146,space,1,0.6475906718703754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/rightstar.PNG,space,,,,,1,10,35,4,,,,,,,,,293.7173506299489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6013685775813,293.7173506299489,294.11596462514785,294.11597994908243,294.6161660898156,295.1540232689438,294.9004040410716,294.9004298814318,296.2186283756598,296.2186283756598,,296.65201478188783,space,1,0.42116722108244176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/blank.PNG,space,,,,,1,11,36,9,,,,,,,,,296.7789898041751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6536607527296,296.7789898041751,297.16591554348724,297.1659302664832,297.6661743977918,298.0500245333185,297.9502245557335,297.9502503960937,299.26603041290196,299.26603041290196,,299.6509388013137,space,1,0.3817098926815561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,12,37,16,,,,,,,,,299.76667236556773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.65190961763165,299.76667236556773,300.1660330269847,300.16604835091925,300.6660052335742,301.19755706437877,300.9500019079801,300.95003015209454,302.27113748964507,302.27113748964507,,302.7678838577974,space,1,0.48084883779961274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,13,38,17,,,,,,,,,302.8939529651361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.76910436410617,302.8939529651361,303.28267821510417,303.28269173622266,303.7826846751941,304.320413854399,304.06665130266947,304.0666855561701,305.3867487628927,305.3867487628927,,305.8339167946415,space,1,0.4377798683765377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,14,39,3,,,,,,,,,305.9460636568256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.8348368316472,305.9460636568256,306.34931870087894,306.34933282293605,306.84931764923635,307.37745674969733,307.1333903423756,307.13341107475753,308.4536563658778,308.4536563658778,,309.017537191339,left,1,0.5616967140977067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/rightstar.PNG,space,,,,,1,15,40,5,,,,,,,,,309.13709332606595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0185167212669,309.13709332606595,309.5327744403985,309.53278976433285,310.0327691821856,310.5620323383091,310.3168109269868,310.31683586593886,311.63849035809017,311.63849035809017,,312.2333925358016,space,1,0.5860584647159612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/leftstar.PNG,space,,,,,1,16,41,22,,,,,,,,,312.3454098957161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.23394119274894,312.3454098957161,312.7492667797833,312.7492800004327,313.24925701453094,313.7820404690085,313.53347092824265,313.53349406437906,314.83722556260614,314.83722556260614,,315.33344971510996,space,1,0.48276012303608695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,17,42,6,,,,,,,,,315.4415008802248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.33400408097395,315.4415008802248,315.8493221562758,315.84933748021035,316.3493748886385,316.8781714159345,316.6334121264001,316.6334340606593,317.9537409479865,317.9537409479865,,318.5341794348592,right,1,0.5746409316711834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,18,43,23,,,,,,,,,318.64804468098714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5351481478922,318.64804468098714,319.0494371158311,319.049452740235,319.54929454314697,320.0796565155115,319.83346789350276,319.8334892268233,321.1530846028411,321.1530846028411,322.0661080541697,321.95061216113436,right,1,0.7908048581080038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/leftstar.PNG,left,,,,,1,19,44,2,,,,,,,,,322.0661080541697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.95142823576134,322.0661080541697,322.46608227390357,322.4660963959607,322.96596103453976,323.50218846816847,323.2505601498981,323.2505898963591,324.57118283046293,324.57118283046293,,325.0679460248962,left,1,0.49240578860121786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_1/blank.PNG,space,,,,,1,20,45,8,,,,,,,,,325.189834402353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0691656297972,325.189834402353,325.58265204422787,325.582666166285,326.0827213024022,326.47820711168765,326.36664766699096,326.3666780143906,327.6830968289371,327.6830968289371,328.4824779823605,328.75072405590277,space,1,1.0520650203552577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_1/leftstar.PNG,space,,,,,1,21,46,1,,,,,,,,,328.86603425890894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.751743548248,328.86603425890894,329.2661274644868,329.2661481968687,329.76611890111167,330.29818273160845,330.05020812006273,330.05023245807615,331.3703251107904,331.3703251107904,,331.8000313689952,space,1,0.42085323066089586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/leftstar.PNG,left,,,,,1,22,47,19,,,,,,,,,331.90855156669204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.8005226363057,331.90855156669204,332.3160312091454,332.3160462326107,332.7992753882288,333.3347450382753,333.08337722689066,333.08339735833397,334.4202195409009,334.4202195409009,,334.95073415167144,left,1,0.5158775491440792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_1/rightstar.PNG,right,,,,,1,23,48,14,,,,,,,,,335.069971788937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.9517431275908,335.069971788937,335.46644463988287,335.466471381651,335.96630687470747,336.5039200727615,336.2506445817721,336.2506770324569,337.570312370892,337.570312370892,,338.10072842773116,right,1,0.5270946691637164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_1/blank.PNG,space,,,,,1,24,49,11,,,,,,,,,338.2187975398774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.10173079332594,338.2187975398774,338.61601885985715,338.61603178003725,339.115971535942,339.4851521591572,339.4001121351439,339.4001334684642,340.7161688841802,340.7161688841802,,340.98414153065664,space,1,0.25959255761563327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.98487557716385,340.9992226859131,340.9992226859131,381.4004378438683,space,40.39289486248572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.40048591895675,381.41593424770144,381.41593424770144,382.73391009417605,space,1.3117567328411042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,test2/rightstar.PNG,space,,,,,,,,,0,0,0,3,,,,,382.90026882988536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.76235612403,382.90026882988536,383.2500060845034,383.25004784973635,383.7331610242036,384.28321515374864,384.01760239317787,384.0176456607576,385.34641797022755,385.34641797022755,386.1493001919698,387.517546656122,space,2.1648407647903696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,test2/leftstar.PNG,left,,,,,,,,,0,1,1,0,,,,,387.64077692948604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.5186668056838,387.64077692948604,388.03291490979746,388.03293474077145,388.53260076914125,389.0733715991005,388.81686666404244,388.81689280487194,390.13841148489814,390.13841148489814,,390.7168067805105,left,0.5736052139836829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,test2/leftstar.PNG,left,,,,,,,,,0,2,2,4,,,,,390.81989208945447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.7173007520446,390.81989208945447,391.2328438788543,391.23286340935897,391.716311607099,392.23933311439123,391.9998010893214,391.9998146104399,393.32120499007397,393.32120499007397,,393.7345131360671,left,0.40659536129487606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,test2/blank.PNG,space,,,,,,,,,0,3,3,2,,,,,393.85472309199736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.7355485532853,393.85472309199736,394.2493853149233,394.2494024416735,394.74954801905096,395.1422779238892,395.03362161359814,395.0336486558356,396.3496564283755,396.3496564283755,,396.58445035300633,space,0.21770172832952994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,4,4,1,,,,,396.7052945996352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.5854788594304,396.7052945996352,397.0994658557199,397.09948298247036,397.5993136680181,398.13275695308494,397.88363064270084,397.8836567835301,399.2048779989466,399.2048779989466,,399.6683380772429,space,0.45054110014439175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,test2/rightstar.PNG,space,,,,,,,,,0,5,5,5,,,,,399.7892457228945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.6695820201571,399.7892457228945,400.1828827445586,400.1829055802257,400.68286636898165,401.21524989881686,400.9670355127673,400.9670616535966,402.2880085405393,402.2880085405393,,402.7687047399331,space,0.4638723221798955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.76965151870695,402.7835773694933,402.7835773694933,403.78299866561565,403.90114860400445,space,1.1045903596827884,None,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.90121861335206,403.91591667024727,403.91591667024727,404.91601973121806,408.18444127883345,space,4.251426703367997,None,,,,,,,,,,,,,,,,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,0,0,2,408.32212803177276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.2087606632799,408.32212803177276,408.69941020880515,408.69942673461674,409.19934305391575,409.7428493564098,409.48350588784615,409.4835302258598,410.81300082599,410.81300082599,411.2667467317201,space,1,0.44291158360238114,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,1,1,3,411.3763864780399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.267538768803,411.3763864780399,411.7827913417966,411.78280906948567,412.28268182073566,412.82120994781735,412.5668094997577,412.56683443870975,413.87167226491056,413.87167226491056,414.3516788872539,space,1,0.4645162278961834,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_2/blank.PNG,space,,,,,,,,,,,,,0,2,2,10,414.4699715485617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3532428299761,414.4699715485617,414.86617427760416,414.8661947095168,415.3661576015579,415.76439570965886,415.6502345012675,415.65025974068885,416.96623596395193,416.96623596395193,417.56742936792966,space,1,0.58558101899348,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,3,3,6,417.6847145556644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.56846208092406,417.6847145556644,418.0824797250825,418.0824944480785,418.58267518036405,419.12257134418246,418.8669837419063,418.86701108461307,420.1868982163239,420.1868982163239,420.7001223210532,space,1,0.5103798623069906,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
8,condition_2/leftstar.PNG,space,,,,,,,,,,,,,0,4,4,18,420.80511681194844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.7007106399485,420.80511681194844,421.2160918138038,421.2161080391463,421.71614664945173,422.2516670788102,422.0004257650023,422.0004546100554,423.3187799023294,423.3187799023294,423.86691493443595,space,1,0.544770677320912,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
9,condition_2/rightstar.PNG,space,,,,,,,,,,,,,0,5,5,15,423.9793766884495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.8674798167258,423.9793766884495,424.38275372303997,424.38276964791294,424.8828833755442,425.4138540987167,425.1670993925411,425.1671267352476,426.48660042119786,426.48660042119786,426.9839774744173,space,1,0.4891447952556973,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
1,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,6,6,16,427.0975016878863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.98480887297865,427.0975016878863,427.4993051647368,427.4993213900791,427.9995363758653,428.5341695193722,428.2835967497633,428.28362379200075,429.6031554685262,429.6031554685262,430.1168654321184,left,1,0.5014526188454056,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
2,condition_2/leftstar.PNG,left,,,,,,,,,,,,,0,7,7,1,430.22070071244275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1174426336495,430.22070071244275,430.63351578830975,430.63355605119636,431.11667823974267,431.66144771518634,431.4011649795816,431.4012088480997,432.7208646184474,432.7208646184474,433.2014204986767,left,1,0.4636887354358805,None,,004,001,2023-11-09_18h04.24.282,untitled,2023.2.2,60.03894805962248,2023-11-09 18h04.44.728823 +0800,
